"Plot Title: Hour2"
"#","Date Time, GMT-07:00","Intensity, Lux (LGR S/N: 1266561, SEN S/N: 1266561, LBL: light)","Max: Temperature, °C (LGR S/N: 1266561)","Min: Temperature, °C (LGR S/N: 1266561)","Avg: Temperature, °C (LGR S/N: 1266561)","Coupler Attached (LGR S/N: 1266561)","Host Connected (LGR S/N: 1266561)","Stopped (LGR S/N: 1266561)","End Of File (LGR S/N: 1266561)"
1747,07/22/18 06:00:00 AM,0.0,21.091,21.091,21.091,,,,
1748,07/22/18 07:00:00 AM,0.0,21.187,21.187,21.187,,,,
1749,07/22/18 08:00:00 AM,0.0,21.187,21.187,21.187,,,,
1750,07/22/18 09:00:00 AM,0.0,21.187,21.187,21.187,,,,
1751,07/22/18 10:00:00 AM,0.0,21.187,21.187,21.187,,,,
1752,07/22/18 11:00:00 AM,0.0,21.187,21.187,21.187,,,,
1753,07/22/18 12:00:00 PM,0.0,21.187,21.187,21.187,,,,
1754,07/22/18 01:00:00 PM,0.0,21.187,21.187,21.187,,,,
1755,07/22/18 02:00:00 PM,0.0,21.187,21.187,21.187,,,,
1756,07/22/18 03:00:00 PM,0.0,21.187,21.187,21.187,,,,
1757,07/22/18 04:00:00 PM,0.0,21.187,21.187,21.187,,,,
1758,07/22/18 05:00:00 PM,0.0,21.187,21.187,21.187,,,,
1759,07/22/18 06:00:00 PM,0.0,21.091,21.091,21.091,,,,
1760,07/22/18 07:00:00 PM,0.0,21.187,21.187,21.187,,,,
1761,07/22/18 08:00:00 PM,0.0,21.187,21.187,21.187,,,,
1762,07/22/18 09:00:00 PM,0.0,21.187,21.187,21.187,,,,
1763,07/22/18 10:00:00 PM,0.0,21.091,21.091,21.091,,,,
1764,07/22/18 11:00:00 PM,0.0,21.282,21.282,21.282,,,,
1765,07/23/18 12:00:00 AM,0.0,21.282,21.282,21.282,,,,
1766,07/23/18 01:00:00 AM,0.0,21.282,21.282,21.282,,,,
1767,07/23/18 02:00:00 AM,0.0,21.282,21.282,21.282,,,,
1768,07/23/18 03:00:00 AM,0.0,21.187,21.187,21.187,,,,
1769,07/23/18 04:00:00 AM,0.0,21.091,21.091,21.091,,,,
1770,07/23/18 05:00:00 AM,0.0,21.091,21.091,21.091,,,,
1771,07/23/18 06:00:00 AM,0.0,21.091,21.091,21.091,,,,
1772,07/23/18 07:00:00 AM,0.0,21.187,21.187,21.187,,,,
1773,07/23/18 08:00:00 AM,0.0,21.187,21.187,21.187,,,,
1774,07/23/18 09:00:00 AM,0.0,21.187,21.187,21.187,,,,
1775,07/23/18 10:00:00 AM,0.0,21.282,21.282,21.282,,,,
1776,07/23/18 11:00:00 AM,0.0,21.282,21.282,21.282,,,,
1777,07/23/18 12:00:00 PM,0.0,21.378,21.378,21.378,,,,
1778,07/23/18 01:00:00 PM,0.0,21.378,21.378,21.378,,,,
1779,07/23/18 02:00:00 PM,0.0,21.378,21.378,21.378,,,,
1780,07/23/18 03:00:00 PM,0.0,21.282,21.282,21.282,,,,
1781,07/23/18 04:00:00 PM,0.0,21.282,21.282,21.282,,,,
1782,07/23/18 05:00:00 PM,0.0,21.378,21.378,21.378,,,,
1783,07/23/18 06:00:00 PM,0.0,21.378,21.378,21.378,,,,
1784,07/23/18 07:00:00 PM,0.0,21.282,21.282,21.282,,,,
1785,07/23/18 08:00:00 PM,0.0,21.282,21.282,21.282,,,,
1786,07/23/18 09:00:00 PM,0.0,21.282,21.282,21.282,,,,
1787,07/23/18 10:00:00 PM,0.0,21.378,21.378,21.378,,,,
1788,07/23/18 11:00:00 PM,0.0,21.378,21.378,21.378,,,,
1789,07/24/18 12:00:00 AM,0.0,21.282,21.282,21.282,,,,
1790,07/24/18 01:00:00 AM,0.0,21.187,21.187,21.187,,,,
1791,07/24/18 02:00:00 AM,0.0,21.187,21.187,21.187,,,,
1792,07/24/18 03:00:00 AM,0.0,21.187,21.187,21.187,,,,
1793,07/24/18 04:00:00 AM,0.0,21.282,21.282,21.282,,,,
1794,07/24/18 05:00:00 AM,0.0,21.282,21.282,21.282,,,,
1795,07/24/18 06:00:00 AM,0.0,21.282,21.282,21.282,,,,
1796,07/24/18 07:00:00 AM,0.0,21.282,21.282,21.282,,,,
1797,07/24/18 08:00:00 AM,0.0,21.378,21.378,21.378,,,,
1798,07/24/18 09:00:00 AM,0.0,21.282,21.282,21.282,,,,
1799,07/24/18 10:00:00 AM,0.0,21.282,21.282,21.282,,,,
1800,07/24/18 11:00:00 AM,0.0,21.091,21.091,21.091,,,,
1801,07/24/18 12:00:00 PM,0.0,21.091,21.091,21.091,,,,
1802,07/24/18 01:00:00 PM,0.0,21.091,21.091,21.091,,,,
1803,07/24/18 02:00:00 PM,0.0,21.091,21.091,21.091,,,,
1804,07/24/18 03:00:00 PM,0.0,21.187,21.187,21.187,,,,
1805,07/24/18 04:00:00 PM,0.0,20.996,20.996,20.996,,,,
1806,07/24/18 05:00:00 PM,0.0,20.710,20.710,20.710,,,,
1807,07/24/18 06:00:00 PM,0.0,20.519,20.519,20.519,,,,
1808,07/24/18 07:00:00 PM,0.0,20.424,20.424,20.424,,,,
1809,07/24/18 08:00:00 PM,0.0,20.424,20.424,20.424,,,,
1810,07/24/18 09:00:00 PM,0.0,20.519,20.519,20.519,,,,
1811,07/24/18 10:00:00 PM,0.0,20.424,20.424,20.424,,,,
1812,07/24/18 11:00:00 PM,0.0,20.424,20.424,20.424,,,,
1813,07/25/18 12:00:00 AM,0.0,20.234,20.234,20.234,,,,
1814,07/25/18 01:00:00 AM,0.0,20.138,20.138,20.138,,,,
1815,07/25/18 02:00:00 AM,0.0,20.043,20.043,20.043,,,,
1816,07/25/18 03:00:00 AM,0.0,19.853,19.853,19.853,,,,
1817,07/25/18 04:00:00 AM,0.0,19.758,19.758,19.758,,,,
1818,07/25/18 05:00:00 AM,0.0,19.662,19.662,19.662,,,,
1819,07/25/18 06:00:00 AM,0.0,19.662,19.662,19.662,,,,
1820,07/25/18 07:00:00 AM,0.0,19.567,19.567,19.567,,,,
1821,07/25/18 08:00:00 AM,0.0,19.567,19.567,19.567,,,,
1822,07/25/18 09:00:00 AM,0.0,19.567,19.567,19.567,,,,
1823,07/25/18 10:00:00 AM,0.0,19.567,19.567,19.567,,,,
1824,07/25/18 11:00:00 AM,0.0,19.662,19.662,19.662,,,,
1825,07/25/18 12:00:00 PM,0.0,19.758,19.758,19.758,,,,
1826,07/25/18 01:00:00 PM,0.0,19.758,19.758,19.758,,,,
1827,07/25/18 02:00:00 PM,0.0,19.758,19.758,19.758,,,,
1828,07/25/18 03:00:00 PM,0.0,19.662,19.662,19.662,,,,
1829,07/25/18 04:00:00 PM,0.0,19.567,19.567,19.567,,,,
1830,07/25/18 05:00:00 PM,0.0,19.567,19.567,19.567,,,,
1831,07/25/18 06:00:00 PM,0.0,19.662,19.662,19.662,,,,
1832,07/25/18 07:00:00 PM,0.0,19.472,19.472,19.472,,,,
1833,07/25/18 08:00:00 PM,0.0,19.377,19.377,19.377,,,,
1834,07/25/18 09:00:00 PM,0.0,19.377,19.377,19.377,,,,
1835,07/25/18 10:00:00 PM,0.0,19.282,19.282,19.282,,,,
1836,07/25/18 11:00:00 PM,0.0,19.282,19.282,19.282,,,,
1837,07/26/18 12:00:00 AM,0.0,19.187,19.187,19.187,,,,
1838,07/26/18 01:00:00 AM,0.0,19.187,19.187,19.187,,,,
1839,07/26/18 02:00:00 AM,0.0,19.092,19.092,19.092,,,,
1840,07/26/18 03:00:00 AM,0.0,19.092,19.092,19.092,,,,
1841,07/26/18 04:00:00 AM,0.0,18.996,18.996,18.996,,,,
1842,07/26/18 05:00:00 AM,0.0,18.996,18.996,18.996,,,,
1843,07/26/18 06:00:00 AM,0.0,18.996,18.996,18.996,,,,
1844,07/26/18 07:00:00 AM,0.0,18.996,18.996,18.996,,,,
1845,07/26/18 08:00:00 AM,0.0,18.996,18.996,18.996,,,,
1846,07/26/18 09:00:00 AM,0.0,18.996,18.996,18.996,,,,
1847,07/26/18 10:00:00 AM,0.0,19.092,19.092,19.092,,,,
1848,07/26/18 11:00:00 AM,0.0,19.092,19.092,19.092,,,,
1849,07/26/18 12:00:00 PM,0.0,19.187,19.187,19.187,,,,
1850,07/26/18 01:00:00 PM,0.0,19.377,19.377,19.377,,,,
1851,07/26/18 02:00:00 PM,0.0,19.282,19.282,19.282,,,,
1852,07/26/18 03:00:00 PM,0.0,19.377,19.377,19.377,,,,
1853,07/26/18 04:00:00 PM,0.0,19.758,19.758,19.758,,,,
1854,07/26/18 05:00:00 PM,0.0,19.472,19.472,19.472,,,,
1855,07/26/18 06:00:00 PM,0.0,19.187,19.187,19.187,,,,
1856,07/26/18 07:00:00 PM,0.0,19.092,19.092,19.092,,,,
1857,07/26/18 08:00:00 PM,0.0,19.092,19.092,19.092,,,,
1858,07/26/18 09:00:00 PM,0.0,19.092,19.092,19.092,,,,
1859,07/26/18 10:00:00 PM,0.0,19.187,19.187,19.187,,,,
1860,07/26/18 11:00:00 PM,0.0,19.092,19.092,19.092,,,,
1861,07/27/18 12:00:00 AM,0.0,18.996,18.996,18.996,,,,
1862,07/27/18 01:00:00 AM,0.0,18.901,18.901,18.901,,,,
1863,07/27/18 02:00:00 AM,0.0,18.901,18.901,18.901,,,,
1864,07/27/18 03:00:00 AM,0.0,18.901,18.901,18.901,,,,
1865,07/27/18 04:00:00 AM,0.0,18.901,18.901,18.901,,,,
1866,07/27/18 05:00:00 AM,0.0,18.996,18.996,18.996,,,,
1867,07/27/18 06:00:00 AM,0.0,18.996,18.996,18.996,,,,
1868,07/27/18 07:00:00 AM,0.0,18.901,18.901,18.901,,,,
1869,07/27/18 08:00:00 AM,0.0,18.806,18.806,18.806,,,,
1870,07/27/18 09:00:00 AM,0.0,18.711,18.711,18.711,,,,
1871,07/27/18 10:00:00 AM,0.0,18.711,18.711,18.711,,,,
1872,07/27/18 11:00:00 AM,0.0,18.901,18.901,18.901,,,,
1873,07/27/18 12:00:00 PM,0.0,19.282,19.282,19.282,,,,
1874,07/27/18 01:00:00 PM,0.0,19.092,19.092,19.092,,,,
1875,07/27/18 02:00:00 PM,0.0,19.187,19.187,19.187,,,,
1876,07/27/18 03:00:00 PM,0.0,19.187,19.187,19.187,,,,
1877,07/27/18 04:00:00 PM,0.0,19.282,19.282,19.282,,,,
1878,07/27/18 05:00:00 PM,0.0,19.282,19.282,19.282,,,,
1879,07/27/18 06:00:00 PM,0.0,19.187,19.187,19.187,,,,
1880,07/27/18 07:00:00 PM,0.0,18.996,18.996,18.996,,,,
1881,07/27/18 08:00:00 PM,0.0,18.901,18.901,18.901,,,,
1882,07/27/18 09:00:00 PM,0.0,18.901,18.901,18.901,,,,
1883,07/27/18 10:00:00 PM,0.0,18.806,18.806,18.806,,,,
1884,07/27/18 11:00:00 PM,0.0,18.711,18.711,18.711,,,,
1885,07/28/18 12:00:00 AM,0.0,18.616,18.616,18.616,,,,
1886,07/28/18 01:00:00 AM,0.0,18.616,18.616,18.616,,,,
1887,07/28/18 02:00:00 AM,0.0,18.521,18.521,18.521,,,,
1888,07/28/18 03:00:00 AM,0.0,18.521,18.521,18.521,,,,
1889,07/28/18 04:00:00 AM,0.0,18.426,18.426,18.426,,,,
1890,07/28/18 05:00:00 AM,0.0,18.426,18.426,18.426,,,,
1891,07/28/18 06:00:00 AM,0.0,18.426,18.426,18.426,,,,
1892,07/28/18 07:00:00 AM,0.0,18.331,18.331,18.331,,,,
1893,07/28/18 08:00:00 AM,0.0,18.331,18.331,18.331,,,,
1894,07/28/18 09:00:00 AM,0.0,18.331,18.331,18.331,,,,
1895,07/28/18 10:00:00 AM,0.0,18.236,18.236,18.236,,,,
1896,07/28/18 11:00:00 AM,0.0,18.331,18.331,18.331,,,,
1897,07/28/18 12:00:00 PM,0.0,18.426,18.426,18.426,,,,
1898,07/28/18 01:00:00 PM,0.0,18.521,18.521,18.521,,,,
1899,07/28/18 02:00:00 PM,0.0,18.521,18.521,18.521,,,,
1900,07/28/18 03:00:00 PM,0.0,18.616,18.616,18.616,,,,
1901,07/28/18 04:00:00 PM,0.0,18.616,18.616,18.616,,,,
1902,07/28/18 05:00:00 PM,0.0,18.521,18.521,18.521,,,,
1903,07/28/18 06:00:00 PM,0.0,18.521,18.521,18.521,,,,
1904,07/28/18 07:00:00 PM,0.0,18.521,18.521,18.521,,,,
1905,07/28/18 08:00:00 PM,0.0,18.616,18.616,18.616,,,,
1906,07/28/18 09:00:00 PM,0.0,18.521,18.521,18.521,,,,
1907,07/28/18 10:00:00 PM,0.0,18.521,18.521,18.521,,,,
1908,07/28/18 11:00:00 PM,0.0,18.426,18.426,18.426,,,,
1909,07/29/18 12:00:00 AM,0.0,18.331,18.331,18.331,,,,
1910,07/29/18 01:00:00 AM,0.0,18.236,18.236,18.236,,,,
1911,07/29/18 02:00:00 AM,0.0,18.236,18.236,18.236,,,,
1912,07/29/18 03:00:00 AM,0.0,18.236,18.236,18.236,,,,
1913,07/29/18 04:00:00 AM,0.0,18.236,18.236,18.236,,,,
1914,07/29/18 05:00:00 AM,0.0,18.236,18.236,18.236,,,,
1915,07/29/18 06:00:00 AM,0.0,18.236,18.236,18.236,,,,
1916,07/29/18 07:00:00 AM,0.0,18.331,18.331,18.331,,,,
1917,07/29/18 08:00:00 AM,0.0,18.331,18.331,18.331,,,,
1918,07/29/18 09:00:00 AM,0.0,18.331,18.331,18.331,,,,
1919,07/29/18 10:00:00 AM,0.0,18.426,18.426,18.426,,,,
1920,07/29/18 11:00:00 AM,0.0,18.426,18.426,18.426,,,,
1921,07/29/18 12:00:00 PM,0.0,18.521,18.521,18.521,,,,
1922,07/29/18 01:00:00 PM,0.0,18.426,18.426,18.426,,,,
1923,07/29/18 02:00:00 PM,0.0,18.426,18.426,18.426,,,,
1924,07/29/18 03:00:00 PM,0.0,18.426,18.426,18.426,,,,
1925,07/29/18 04:00:00 PM,0.0,18.426,18.426,18.426,,,,
1926,07/29/18 05:00:00 PM,0.0,18.521,18.521,18.521,,,,
1927,07/29/18 06:00:00 PM,0.0,18.521,18.521,18.521,,,,
1928,07/29/18 07:00:00 PM,0.0,18.521,18.521,18.521,,,,
1929,07/29/18 08:00:00 PM,0.0,18.616,18.616,18.616,,,,
1930,07/29/18 09:00:00 PM,0.0,18.616,18.616,18.616,,,,
1931,07/29/18 10:00:00 PM,0.0,18.616,18.616,18.616,,,,
1932,07/29/18 11:00:00 PM,0.0,18.711,18.711,18.711,,,,
1933,07/30/18 12:00:00 AM,0.0,18.616,18.616,18.616,,,,
1934,07/30/18 01:00:00 AM,0.0,18.616,18.616,18.616,,,,
1935,07/30/18 02:00:00 AM,0.0,18.711,18.711,18.711,,,,
1936,07/30/18 03:00:00 AM,0.0,18.616,18.616,18.616,,,,
1937,07/30/18 04:00:00 AM,0.0,18.521,18.521,18.521,,,,
1938,07/30/18 05:00:00 AM,0.0,18.426,18.426,18.426,,,,
1939,07/30/18 06:00:00 AM,0.0,18.426,18.426,18.426,,,,
1940,07/30/18 07:00:00 AM,0.0,18.426,18.426,18.426,,,,
1941,07/30/18 08:00:00 AM,0.0,18.426,18.426,18.426,,,,
1942,07/30/18 09:00:00 AM,0.0,18.521,18.521,18.521,,,,
1943,07/30/18 10:00:00 AM,0.0,18.616,18.616,18.616,,,,
1944,07/30/18 11:00:00 AM,0.0,18.806,18.806,18.806,,,,
1945,07/30/18 12:00:00 PM,0.0,18.996,18.996,18.996,,,,
1946,07/30/18 01:00:00 PM,0.0,18.996,18.996,18.996,,,,
1947,07/30/18 02:00:00 PM,0.0,18.996,18.996,18.996,,,,
1948,07/30/18 03:00:00 PM,0.0,19.092,19.092,19.092,,,,
1949,07/30/18 04:00:00 PM,0.0,19.092,19.092,19.092,,,,
1950,07/30/18 05:00:00 PM,0.0,18.806,18.806,18.806,,,,
1951,07/30/18 06:00:00 PM,0.0,18.616,18.616,18.616,,,,
1952,07/30/18 07:00:00 PM,0.0,18.616,18.616,18.616,,,,
1953,07/30/18 08:00:00 PM,0.0,18.616,18.616,18.616,,,,
1954,07/30/18 09:00:00 PM,0.0,18.616,18.616,18.616,,,,
1955,07/30/18 10:00:00 PM,0.0,18.521,18.521,18.521,,,,
1956,07/30/18 11:00:00 PM,0.0,18.616,18.616,18.616,,,,
1957,07/31/18 12:00:00 AM,0.0,18.426,18.426,18.426,,,,
1958,07/31/18 01:00:00 AM,0.0,18.426,18.426,18.426,,,,
1959,07/31/18 02:00:00 AM,0.0,18.426,18.426,18.426,,,,
1960,07/31/18 03:00:00 AM,0.0,18.331,18.331,18.331,,,,
1961,07/31/18 04:00:00 AM,0.0,18.140,18.140,18.140,,,,
1962,07/31/18 05:00:00 AM,0.0,18.045,18.045,18.045,,,,
1963,07/31/18 06:00:00 AM,0.0,18.045,18.045,18.045,,,,
1964,07/31/18 07:00:00 AM,0.0,17.950,17.950,17.950,,,,
1965,07/31/18 08:00:00 AM,0.0,18.045,18.045,18.045,,,,
1966,07/31/18 09:00:00 AM,0.0,18.045,18.045,18.045,,,,
1967,07/31/18 10:00:00 AM,0.0,18.140,18.140,18.140,,,,
1968,07/31/18 11:00:00 AM,0.0,18.331,18.331,18.331,,,,
1969,07/31/18 12:00:00 PM,0.0,18.521,18.521,18.521,,,,
1970,07/31/18 01:00:00 PM,0.0,18.426,18.426,18.426,,,,
1971,07/31/18 02:00:00 PM,0.0,18.616,18.616,18.616,,,,
1972,07/31/18 03:00:00 PM,0.0,18.901,18.901,18.901,,,,
1973,07/31/18 04:00:00 PM,0.0,18.996,18.996,18.996,,,,
1974,07/31/18 05:00:00 PM,0.0,18.806,18.806,18.806,,,,
1975,07/31/18 06:00:00 PM,0.0,18.901,18.901,18.901,,,,
1976,07/31/18 07:00:00 PM,0.0,18.616,18.616,18.616,,,,
1977,07/31/18 08:00:00 PM,0.0,18.426,18.426,18.426,,,,
1978,07/31/18 09:00:00 PM,0.0,18.236,18.236,18.236,,,,
1979,07/31/18 10:00:00 PM,0.0,18.140,18.140,18.140,,,,
1980,07/31/18 11:00:00 PM,0.0,18.045,18.045,18.045,,,,
1981,08/01/18 12:00:00 AM,0.0,18.045,18.045,18.045,,,,
1982,08/01/18 01:00:00 AM,0.0,17.950,17.950,17.950,,,,
1983,08/01/18 02:00:00 AM,0.0,17.950,17.950,17.950,,,,
1984,08/01/18 03:00:00 AM,0.0,17.855,17.855,17.855,,,,
1985,08/01/18 04:00:00 AM,0.0,17.855,17.855,17.855,,,,
1986,08/01/18 05:00:00 AM,0.0,17.760,17.760,17.760,,,,
1987,08/01/18 06:00:00 AM,0.0,17.665,17.665,17.665,,,,
1988,08/01/18 07:00:00 AM,0.0,17.475,17.475,17.475,,,,
1989,08/01/18 08:00:00 AM,0.0,17.570,17.570,17.570,,,,
1990,08/01/18 09:00:00 AM,0.0,17.570,17.570,17.570,,,,
1991,08/01/18 10:00:00 AM,0.0,17.665,17.665,17.665,,,,
1992,08/01/18 11:00:00 AM,0.0,17.855,17.855,17.855,,,,
1993,08/01/18 12:00:00 PM,0.0,17.950,17.950,17.950,,,,
1994,08/01/18 01:00:00 PM,0.0,17.665,17.665,17.665,,,,
1995,08/01/18 02:00:00 PM,0.0,17.950,17.950,17.950,,,,
1996,08/01/18 03:00:00 PM,0.0,18.236,18.236,18.236,,,,
1997,08/01/18 04:00:00 PM,0.0,18.236,18.236,18.236,,,,
1998,08/01/18 05:00:00 PM,0.0,18.140,18.140,18.140,,,,
1999,08/01/18 06:00:00 PM,0.0,17.950,17.950,17.950,,,,
2000,08/01/18 07:00:00 PM,0.0,17.950,17.950,17.950,,,,
2001,08/01/18 08:00:00 PM,0.0,17.855,17.855,17.855,,,,
2002,08/01/18 09:00:00 PM,0.0,17.760,17.760,17.760,,,,
2003,08/01/18 10:00:00 PM,0.0,17.665,17.665,17.665,,,,
2004,08/01/18 11:00:00 PM,0.0,17.665,17.665,17.665,,,,
2005,08/02/18 12:00:00 AM,0.0,17.570,17.570,17.570,,,,
2006,08/02/18 01:00:00 AM,0.0,17.570,17.570,17.570,,,,
2007,08/02/18 02:00:00 AM,0.0,17.475,17.475,17.475,,,,
2008,08/02/18 03:00:00 AM,0.0,17.475,17.475,17.475,,,,
2009,08/02/18 04:00:00 AM,0.0,17.379,17.379,17.379,,,,
2010,08/02/18 05:00:00 AM,0.0,17.284,17.284,17.284,,,,
2011,08/02/18 06:00:00 AM,0.0,17.855,17.855,17.855,,,,
2012,08/02/18 07:00:00 AM,0.0,18.140,18.140,18.140,,,,
2013,08/02/18 08:00:00 AM,0.0,18.331,18.331,18.331,,,,
2014,08/02/18 09:00:00 AM,0.0,18.426,18.426,18.426,,,,
2015,08/02/18 10:00:00 AM,10.8,18.140,18.140,18.140,,,,
2016,08/02/18 11:00:00 AM,0.0,17.950,17.950,17.950,,,,
2017,08/02/18 12:00:00 PM,0.0,17.855,17.855,17.855,,,,
2018,08/02/18 01:00:00 PM,0.0,17.665,17.665,17.665,,,,
2019,08/02/18 02:00:00 PM,10.8,17.475,17.475,17.475,,,,
2020,08/02/18 03:00:00 PM,21.5,17.570,17.570,17.570,,,,
2021,08/02/18 04:00:00 PM,21.5,17.665,17.665,17.665,,,,
2022,08/02/18 05:00:00 PM,21.5,17.665,17.665,17.665,,,,
2023,08/02/18 06:00:00 PM,0.0,17.665,17.665,17.665,,,,
2024,08/02/18 07:00:00 PM,0.0,17.570,17.570,17.570,,,,
2025,08/02/18 08:00:00 PM,0.0,17.475,17.475,17.475,,,,
2026,08/02/18 09:00:00 PM,0.0,17.379,17.379,17.379,,,,
2027,08/02/18 10:00:00 PM,0.0,17.284,17.284,17.284,,,,
2028,08/02/18 11:00:00 PM,0.0,17.189,17.189,17.189,,,,
2029,08/03/18 12:00:00 AM,0.0,17.189,17.189,17.189,,,,
2030,08/03/18 01:00:00 AM,0.0,17.189,17.189,17.189,,,,
2031,08/03/18 02:00:00 AM,0.0,17.094,17.094,17.094,,,,
2032,08/03/18 03:00:00 AM,0.0,17.094,17.094,17.094,,,,
2033,08/03/18 04:00:00 AM,0.0,17.094,17.094,17.094,,,,
2034,08/03/18 05:00:00 AM,0.0,17.094,17.094,17.094,,,,
2035,08/03/18 06:00:00 AM,0.0,16.999,16.999,16.999,,,,
2036,08/03/18 07:00:00 AM,0.0,16.999,16.999,16.999,,,,
2037,08/03/18 08:00:00 AM,0.0,17.094,17.094,17.094,,,,
2038,08/03/18 09:00:00 AM,0.0,16.999,16.999,16.999,,,,
2039,08/03/18 10:00:00 AM,21.5,17.094,17.094,17.094,,,,
2040,08/03/18 11:00:00 AM,21.5,17.189,17.189,17.189,,,,
2041,08/03/18 12:00:00 PM,21.5,17.475,17.475,17.475,,,,
2042,08/03/18 01:00:00 PM,0.0,17.570,17.570,17.570,,,,
2043,08/03/18 02:00:00 PM,64.6,17.379,17.379,17.379,,,,
2044,08/03/18 03:00:00 PM,53.8,17.950,17.950,17.950,,,,
2045,08/03/18 04:00:00 PM,64.6,18.140,18.140,18.140,,,,
2046,08/03/18 05:00:00 PM,64.6,18.236,18.236,18.236,,,,
2047,08/03/18 06:00:00 PM,0.0,17.855,17.855,17.855,,,,
2048,08/03/18 07:00:00 PM,0.0,17.665,17.665,17.665,,,,
2049,08/03/18 08:00:00 PM,0.0,17.475,17.475,17.475,,,,
2050,08/03/18 09:00:00 PM,0.0,17.379,17.379,17.379,,,,
2051,08/03/18 10:00:00 PM,0.0,17.284,17.284,17.284,,,,
2052,08/03/18 11:00:00 PM,0.0,17.094,17.094,17.094,,,,
2053,08/04/18 12:00:00 AM,0.0,17.094,17.094,17.094,,,,
2054,08/04/18 01:00:00 AM,0.0,16.999,16.999,16.999,,,,
2055,08/04/18 02:00:00 AM,0.0,16.903,16.903,16.903,,,,
2056,08/04/18 03:00:00 AM,0.0,16.903,16.903,16.903,,,,
2057,08/04/18 04:00:00 AM,0.0,16.903,16.903,16.903,,,,
2058,08/04/18 05:00:00 AM,0.0,16.808,16.808,16.808,,,,
2059,08/04/18 06:00:00 AM,0.0,16.713,16.713,16.713,,,,
2060,08/04/18 07:00:00 AM,0.0,16.713,16.713,16.713,,,,
2061,08/04/18 08:00:00 AM,0.0,16.808,16.808,16.808,,,,
2062,08/04/18 09:00:00 AM,0.0,16.808,16.808,16.808,,,,
2063,08/04/18 10:00:00 AM,0.0,16.808,16.808,16.808,,,,
2064,08/04/18 11:00:00 AM,0.0,16.903,16.903,16.903,,,,
2065,08/04/18 12:00:00 PM,0.0,16.903,16.903,16.903,,,,
2066,08/04/18 01:00:00 PM,0.0,16.999,16.999,16.999,,,,
2067,08/04/18 02:00:00 PM,0.0,16.999,16.999,16.999,,,,
2068,08/04/18 03:00:00 PM,0.0,17.094,17.094,17.094,,,,
2069,08/04/18 04:00:00 PM,0.0,17.094,17.094,17.094,,,,
2070,08/04/18 05:00:00 PM,0.0,17.189,17.189,17.189,,,,
2071,08/04/18 06:00:00 PM,0.0,17.284,17.284,17.284,,,,
2072,08/04/18 07:00:00 PM,0.0,17.379,17.379,17.379,,,,
2073,08/04/18 08:00:00 PM,0.0,17.379,17.379,17.379,,,,
2074,08/04/18 09:00:00 PM,0.0,17.379,17.379,17.379,,,,
2075,08/04/18 10:00:00 PM,0.0,17.284,17.284,17.284,,,,
2076,08/04/18 11:00:00 PM,0.0,17.094,17.094,17.094,,,,
2077,08/05/18 12:00:00 AM,0.0,16.999,16.999,16.999,,,,
2078,08/05/18 01:00:00 AM,0.0,16.999,16.999,16.999,,,,
2079,08/05/18 02:00:00 AM,0.0,16.903,16.903,16.903,,,,
2080,08/05/18 03:00:00 AM,0.0,16.903,16.903,16.903,,,,
2081,08/05/18 04:00:00 AM,0.0,16.903,16.903,16.903,,,,
2082,08/05/18 05:00:00 AM,0.0,16.903,16.903,16.903,,,,
2083,08/05/18 06:00:00 AM,0.0,16.903,16.903,16.903,,,,
2084,08/05/18 07:00:00 AM,0.0,16.808,16.808,16.808,,,,
2085,08/05/18 08:00:00 AM,0.0,16.808,16.808,16.808,,,,
2086,08/05/18 09:00:00 AM,0.0,16.808,16.808,16.808,,,,
2087,08/05/18 10:00:00 AM,0.0,16.903,16.903,16.903,,,,
2088,08/05/18 11:00:00 AM,0.0,17.094,17.094,17.094,,,,
2089,08/05/18 12:00:00 PM,0.0,17.189,17.189,17.189,,,,
2090,08/05/18 01:00:00 PM,0.0,17.189,17.189,17.189,,,,
2091,08/05/18 02:00:00 PM,0.0,17.284,17.284,17.284,,,,
2092,08/05/18 03:00:00 PM,0.0,17.284,17.284,17.284,,,,
2093,08/05/18 04:00:00 PM,0.0,17.284,17.284,17.284,,,,
2094,08/05/18 05:00:00 PM,0.0,17.284,17.284,17.284,,,,
2095,08/05/18 06:00:00 PM,0.0,17.379,17.379,17.379,,,,
2096,08/05/18 07:00:00 PM,0.0,17.379,17.379,17.379,,,,
2097,08/05/18 08:00:00 PM,0.0,17.284,17.284,17.284,,,,
2098,08/05/18 09:00:00 PM,0.0,17.475,17.475,17.475,,,,
2099,08/05/18 10:00:00 PM,0.0,17.475,17.475,17.475,,,,
2100,08/05/18 11:00:00 PM,0.0,17.379,17.379,17.379,,,,
2101,08/06/18 12:00:00 AM,0.0,17.284,17.284,17.284,,,,
2102,08/06/18 01:00:00 AM,0.0,17.189,17.189,17.189,,,,
2103,08/06/18 02:00:00 AM,0.0,17.094,17.094,17.094,,,,
2104,08/06/18 03:00:00 AM,0.0,17.189,17.189,17.189,,,,
2105,08/06/18 04:00:00 AM,0.0,17.094,17.094,17.094,,,,
2106,08/06/18 05:00:00 AM,0.0,17.094,17.094,17.094,,,,
2107,08/06/18 06:00:00 AM,0.0,16.999,16.999,16.999,,,,
2108,08/06/18 07:00:00 AM,0.0,16.999,16.999,16.999,,,,
