"Plot Title: 20400740"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20400740, SEN S/N: 20400740)","Intensity, Lux (LGR S/N: 20400740, SEN S/N: 20400740)","Coupler Attached (LGR S/N: 20400740)","Host Connected (LGR S/N: 20400740)","Stopped (LGR S/N: 20400740)","End Of File (LGR S/N: 20400740)"
1,06/26/18 02:00:00 PM,22.525,0.0,,,,
2,06/26/18 03:00:00 PM,20.901,258.3,,,,
3,06/26/18 04:00:00 PM,20.901,1162.5,,,,
4,06/26/18 05:00:00 PM,16.713,10.8,,,,
5,06/26/18 06:00:00 PM,18.426,53.8,,,,
6,06/26/18 07:00:00 PM,22.812,10.8,,,,
7,06/26/18 08:00:00 PM,24.158,0.0,,,,
8,06/26/18 09:00:00 PM,23.677,0.0,,,,
9,06/26/18 10:00:00 PM,21.569,0.0,,,,
10,06/26/18 11:00:00 PM,19.662,0.0,,,,
11,06/27/18 12:00:00 AM,17.855,0.0,,,,
12,06/27/18 01:00:00 AM,16.332,0.0,,,,
13,06/27/18 02:00:00 AM,15.187,0.0,,,,
14,06/27/18 03:00:00 AM,13.942,0.0,,,,
15,06/27/18 04:00:00 AM,12.980,0.0,,,,
16,06/27/18 05:00:00 AM,12.013,0.0,,,,
17,06/27/18 06:00:00 AM,11.334,0.0,,,,
18,06/27/18 07:00:00 AM,11.041,0.0,,,,
19,06/27/18 08:00:00 AM,12.013,0.0,,,,
20,06/27/18 09:00:00 AM,13.942,86.1,,,,
21,06/27/18 10:00:00 AM,12.013,301.4,,,,
22,06/27/18 11:00:00 AM,12.594,0.0,,,,
23,06/27/18 12:00:00 PM,18.140,2497.2,,,,
24,06/27/18 01:00:00 PM,8.978,19977.9,,,,
25,06/27/18 02:00:00 PM,9.077,21355.7,,,,
26,06/27/18 03:00:00 PM,10.063,41333.6,,,,
27,06/27/18 04:00:00 PM,9.373,9300.1,,,,
28,06/27/18 05:00:00 PM,9.176,9300.1,,,,
29,06/27/18 06:00:00 PM,8.680,5166.7,,,,
30,06/27/18 07:00:00 PM,8.282,4650.0,,,,
31,06/27/18 08:00:00 PM,7.983,1808.3,,,,
32,06/27/18 09:00:00 PM,7.782,344.4,,,,
33,06/27/18 10:00:00 PM,7.481,0.0,,,,
34,06/27/18 11:00:00 PM,7.280,0.0,,,,
35,06/28/18 12:00:00 AM,7.079,0.0,,,,
36,06/28/18 01:00:00 AM,6.978,0.0,,,,
37,06/28/18 02:00:00 AM,6.775,0.0,,,,
38,06/28/18 03:00:00 AM,6.573,0.0,,,,
39,06/28/18 04:00:00 AM,6.471,0.0,,,,
40,06/28/18 05:00:00 AM,6.471,53.8,,,,
41,06/28/18 06:00:00 AM,6.573,419.8,,,,
42,06/28/18 07:00:00 AM,6.573,1377.8,,,,
43,06/28/18 08:00:00 AM,6.674,2755.6,,,,
44,06/28/18 09:00:00 AM,6.674,2152.8,,,,
45,06/28/18 10:00:00 AM,6.674,2152.8,,,,
46,06/28/18 11:00:00 AM,6.775,3961.1,,,,
47,06/28/18 12:00:00 PM,7.079,7233.4,,,,
48,06/28/18 01:00:00 PM,7.079,5511.1,,,,
49,06/28/18 02:00:00 PM,7.782,22044.6,,,,
50,06/28/18 03:00:00 PM,8.182,14466.8,,,,
51,06/28/18 04:00:00 PM,8.082,12400.1,,,,
52,06/28/18 05:00:00 PM,8.082,8266.7,,,,
53,06/28/18 06:00:00 PM,7.882,5511.1,,,,
54,06/28/18 07:00:00 PM,7.582,2755.6,,,,
55,06/28/18 08:00:00 PM,7.381,1463.9,,,,
56,06/28/18 09:00:00 PM,7.079,301.4,,,,
57,06/28/18 10:00:00 PM,6.877,0.0,,,,
58,06/28/18 11:00:00 PM,6.775,0.0,,,,
59,06/29/18 12:00:00 AM,6.775,0.0,,,,
60,06/29/18 01:00:00 AM,6.674,0.0,,,,
61,06/29/18 02:00:00 AM,6.573,0.0,,,,
62,06/29/18 03:00:00 AM,6.573,0.0,,,,
63,06/29/18 04:00:00 AM,6.471,0.0,,,,
64,06/29/18 05:00:00 AM,6.471,53.8,,,,
65,06/29/18 06:00:00 AM,6.471,1108.7,,,,
66,06/29/18 07:00:00 AM,6.573,3616.7,,,,
67,06/29/18 08:00:00 AM,6.674,3272.2,,,,
68,06/29/18 09:00:00 AM,7.179,12400.1,,,,
69,06/29/18 10:00:00 AM,7.582,15155.7,,,,
70,06/29/18 11:00:00 AM,8.382,18600.1,,,,
71,06/29/18 12:00:00 PM,8.282,12400.1,,,,
72,06/29/18 01:00:00 PM,8.481,15155.7,,,,
73,06/29/18 02:00:00 PM,8.481,14466.8,,,,
74,06/29/18 03:00:00 PM,10.063,26178.0,,,,
75,06/29/18 04:00:00 PM,8.978,11022.3,,,,
76,06/29/18 05:00:00 PM,8.879,5511.1,,,,
77,06/29/18 06:00:00 PM,8.680,7233.4,,,,
78,06/29/18 07:00:00 PM,8.182,2755.6,,,,
79,06/29/18 08:00:00 PM,7.882,828.8,,,,
80,06/29/18 09:00:00 PM,7.682,107.6,,,,
81,06/29/18 10:00:00 PM,7.481,0.0,,,,
82,06/29/18 11:00:00 PM,7.280,0.0,,,,
83,06/30/18 12:00:00 AM,7.179,0.0,,,,
84,06/30/18 01:00:00 AM,6.877,0.0,,,,
85,06/30/18 02:00:00 AM,6.877,0.0,,,,
86,06/30/18 03:00:00 AM,6.877,0.0,,,,
87,06/30/18 04:00:00 AM,6.877,0.0,,,,
