"Plot Title: 20400722"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20400722, SEN S/N: 20400722)","Intensity, Lux (LGR S/N: 20400722, SEN S/N: 20400722)","Host Connected (LGR S/N: 20400722)","Coupler Attached (LGR S/N: 20400722)","Stopped (LGR S/N: 20400722)","End Of File (LGR S/N: 20400722)"
906,08/03/18 07:00:00 AM,7.983,1722.2,,,,
907,08/03/18 08:00:00 AM,8.481,3444.5,,,,
908,08/03/18 09:00:00 AM,8.779,9644.5,,,,
909,08/03/18 10:00:00 AM,11.334,39955.8,,,,
910,08/03/18 11:00:00 AM,16.427,74400.5,,,,
911,08/03/18 12:00:00 PM,15.855,57867.0,,,,
912,08/03/18 01:00:00 PM,19.377,93689.5,,,,
913,08/03/18 02:00:00 PM,21.569,68889.3,,,,
914,08/03/18 03:00:00 PM,28.258,187379.0,,,,
915,08/03/18 04:00:00 PM,27.468,176356.7,,,,
916,08/03/18 05:00:00 PM,27.272,165334.4,,,,
917,08/03/18 06:00:00 PM,25.028,132267.5,,,,
918,08/03/18 07:00:00 PM,21.569,88178.4,,,,
919,08/03/18 08:00:00 PM,11.236,11022.3,,,,
920,08/03/18 09:00:00 PM,8.182,75.3,,,,
921,08/03/18 10:00:00 PM,7.079,0.0,,,,
922,08/03/18 11:00:00 PM,6.978,0.0,,,,
923,08/04/18 12:00:00 AM,5.552,0.0,,,,
924,08/04/18 01:00:00 AM,5.347,0.0,,,,
925,08/04/18 02:00:00 AM,5.450,0.0,,,,
926,08/04/18 03:00:00 AM,5.141,0.0,,,,
927,08/04/18 04:00:00 AM,6.471,0.0,,,,
928,08/04/18 05:00:00 AM,5.655,0.0,,,,
929,08/04/18 06:00:00 AM,5.757,1894.5,,,,
930,08/04/18 07:00:00 AM,8.680,5511.1,,,,
931,08/04/18 08:00:00 AM,12.401,10677.8,,,,
932,08/04/18 09:00:00 AM,14.709,13089.0,,,,
933,08/04/18 10:00:00 AM,19.948,15155.7,,,,
934,08/04/18 11:00:00 AM,25.513,104711.8,,,,
935,08/04/18 12:00:00 PM,24.738,82667.2,,,,
936,08/04/18 01:00:00 PM,15.760,28933.5,,,,
937,08/04/18 02:00:00 PM,17.570,38578.0,,,,
938,08/04/18 03:00:00 PM,31.166,49600.3,,,,
939,08/04/18 04:00:00 PM,30.659,209423.6,,,,
940,08/04/18 05:00:00 PM,34.796,198401.3,,,,
941,08/04/18 06:00:00 PM,24.545,110223.0,,,,
942,08/04/18 07:00:00 PM,28.159,88178.4,,,,
943,08/04/18 08:00:00 PM,20.329,6200.0,,,,
944,08/04/18 09:00:00 PM,12.304,43.1,,,,
945,08/04/18 10:00:00 PM,10.357,0.0,,,,
946,08/04/18 11:00:00 PM,6.775,0.0,,,,
947,08/05/18 12:00:00 AM,6.268,0.0,,,,
948,08/05/18 01:00:00 AM,5.552,0.0,,,,
949,08/05/18 02:00:00 AM,4.831,0.0,,,,
950,08/05/18 03:00:00 AM,5.347,0.0,,,,
951,08/05/18 04:00:00 AM,7.179,0.0,,,,
952,08/05/18 05:00:00 AM,6.268,0.0,,,,
953,08/05/18 06:00:00 AM,7.381,1636.1,,,,
954,08/05/18 07:00:00 AM,10.553,5166.7,,,,
955,08/05/18 08:00:00 AM,14.134,7577.8,,,,
956,08/05/18 09:00:00 AM,19.187,10333.4,,,,
957,08/05/18 10:00:00 AM,21.951,12400.1,,,,
958,08/05/18 11:00:00 AM,26.879,79911.6,,,,
959,08/05/18 12:00:00 PM,25.902,137778.7,,,,
960,08/05/18 01:00:00 PM,24.062,46844.8,,,,
961,08/05/18 02:00:00 PM,24.255,44089.2,,,,
962,08/05/18 03:00:00 PM,30.255,66133.8,,,,
963,08/05/18 04:00:00 PM,28.159,49600.3,,,,
964,08/05/18 05:00:00 PM,25.708,46844.8,,,,
965,08/05/18 06:00:00 PM,37.824,143289.8,,,,
966,08/05/18 07:00:00 PM,17.855,4822.3,,,,
967,08/05/18 08:00:00 PM,14.517,5511.1,,,,
968,08/05/18 09:00:00 PM,14.900,21.5,,,,
969,08/05/18 10:00:00 PM,14.038,0.0,,,,
970,08/05/18 11:00:00 PM,10.846,0.0,,,,
971,08/06/18 12:00:00 AM,9.077,0.0,,,,
972,08/06/18 01:00:00 AM,10.357,0.0,,,,
973,08/06/18 02:00:00 AM,10.455,0.0,,,,
974,08/06/18 03:00:00 AM,8.779,0.0,,,,
975,08/06/18 04:00:00 AM,12.497,0.0,,,,
976,08/06/18 05:00:00 AM,10.161,0.0,,,,
977,08/06/18 06:00:00 AM,10.846,1808.3,,,,
978,08/06/18 07:00:00 AM,13.076,10677.8,,,,
979,08/06/18 08:00:00 AM,15.569,16533.4,,,,
980,08/06/18 09:00:00 AM,19.282,22044.6,,,,
981,08/06/18 10:00:00 AM,23.966,31689.1,,,,
982,08/06/18 11:00:00 AM,26.488,66133.8,,,,
983,08/06/18 12:00:00 PM,31.370,88178.4,,,,
984,08/06/18 01:00:00 PM,36.946,176356.7,,,,
985,08/06/18 02:00:00 PM,35.649,187379.0,,,,
986,08/06/18 03:00:00 PM,31.983,187379.0,,,,
987,08/06/18 04:00:00 PM,34.691,176356.7,,,,
988,08/06/18 05:00:00 PM,33.639,165334.4,,,,
989,08/06/18 06:00:00 PM,31.268,132267.5,,,,
990,08/06/18 07:00:00 PM,28.655,88178.4,,,,
991,08/06/18 08:00:00 PM,23.196,39955.8,,,,
992,08/06/18 09:00:00 PM,15.378,75.3,,,,
993,08/06/18 10:00:00 PM,13.654,0.0,,,,
994,08/06/18 11:00:00 PM,13.269,0.0,,,,
995,08/07/18 12:00:00 AM,10.259,0.0,,,,
996,08/07/18 01:00:00 AM,13.942,0.0,,,,
997,08/07/18 02:00:00 AM,9.275,0.0,,,,
998,08/07/18 03:00:00 AM,9.571,0.0,,,,
999,08/07/18 04:00:00 AM,10.846,0.0,,,,
1000,08/07/18 05:00:00 AM,11.431,0.0,,,,
1001,08/07/18 06:00:00 AM,9.965,1894.5,,,,
1002,08/07/18 07:00:00 AM,12.980,7577.8,,,,
1003,08/07/18 08:00:00 AM,15.951,12400.1,,,,
1004,08/07/18 09:00:00 AM,20.805,19977.9,,,,
1005,08/07/18 10:00:00 AM,23.773,26178.0,,,,
1006,08/07/18 11:00:00 AM,27.961,74400.5,,,,
1007,08/07/18 12:00:00 PM,31.983,115734.1,,,,
1008,08/07/18 01:00:00 PM,33.535,143289.8,,,,
1009,08/07/18 02:00:00 PM,34.903,154312.1,,,,
1010,08/07/18 03:00:00 PM,36.295,159823.3,,,,
1011,08/07/18 04:00:00 PM,37.824,148801.0,,,,
1012,08/07/18 05:00:00 PM,37.494,132267.5,,,,
1013,08/07/18 06:00:00 PM,33.222,93689.5,,,,
1014,08/07/18 07:00:00 PM,29.152,44089.2,,,,
1015,08/07/18 08:00:00 PM,23.677,0.0,,,,
1016,08/07/18 09:00:00 PM,24.931,0.0,,,,
1017,08/07/18 10:00:00 PM,24.255,0.0,,,,
1018,08/07/18 11:00:00 PM,23.196,0.0,,,,
1019,08/08/18 12:00:00 AM,21.855,0.0,,,,
1020,08/08/18 01:00:00 AM,20.424,0.0,,,,
1021,08/08/18 02:00:00 AM,19.092,0.0,,,,
1022,08/08/18 03:00:00 AM,17.760,0.0,,,,
1023,08/08/18 04:00:00 AM,16.523,0.0,,,,
1024,08/08/18 05:00:00 AM,15.378,0.0,,,,
1025,08/08/18 06:00:00 AM,14.230,0.0,,,,
1026,08/08/18 07:00:00 AM,15.091,129.2,,,,
1027,08/08/18 08:00:00 AM,21.664,355.2,,,,
1028,08/08/18 09:00:00 AM,26.195,21.5,,,,
1029,08/08/18 10:00:00 AM,26.097,516.7,,,,
1030,08/08/18 11:00:00 AM,30.760,796.5,,,,
1031,08/08/18 12:00:00 PM,27.272,0.0,,,,
1032,08/08/18 01:00:00 PM,29.053,0.0,,,,
1033,08/08/18 02:00:00 PM,28.853,0.0,,,,
1034,08/08/18 03:00:00 PM,28.258,0.0,,,,
1035,08/08/18 04:00:00 PM,28.357,0.0,,,,
1036,08/08/18 05:00:00 PM,27.764,0.0,,,,
1037,08/08/18 06:00:00 PM,24.641,0.0,,,,
1038,08/08/18 07:00:00 PM,21.951,0.0,,,,
1039,08/08/18 08:00:00 PM,20.615,0.0,,,,
1040,08/08/18 09:00:00 PM,19.853,0.0,,,,
1041,08/08/18 10:00:00 PM,19.377,0.0,,,,
1042,08/08/18 11:00:00 PM,19.187,0.0,,,,
1043,08/09/18 12:00:00 AM,18.996,0.0,,,,
1044,08/09/18 01:00:00 AM,18.806,0.0,,,,
1045,08/09/18 02:00:00 AM,18.711,0.0,,,,
1046,08/09/18 03:00:00 AM,18.521,0.0,,,,
1047,08/09/18 04:00:00 AM,18.521,0.0,,,,
1048,08/09/18 05:00:00 AM,18.426,0.0,,,,
1049,08/09/18 06:00:00 AM,18.331,0.0,,,,
1050,08/09/18 07:00:00 AM,18.236,0.0,,,,
1051,08/09/18 08:00:00 AM,18.236,0.0,,,,
1052,08/09/18 09:00:00 AM,18.236,0.0,,,,
1053,08/09/18 10:00:00 AM,18.140,0.0,,,,
1054,08/09/18 11:00:00 AM,18.140,0.0,,,,
1055,08/09/18 12:00:00 PM,18.236,0.0,,,,
1056,08/09/18 01:00:00 PM,18.331,0.0,,,,
1057,08/09/18 02:00:00 PM,18.426,0.0,,,,
1058,08/09/18 03:00:00 PM,18.426,0.0,,,,
1059,08/09/18 04:00:00 PM,18.426,0.0,,,,
1060,08/09/18 05:00:00 PM,18.426,0.0,,,,
1061,08/09/18 06:00:00 PM,18.426,0.0,,,,
1062,08/09/18 07:00:00 PM,18.331,0.0,,,,
1063,08/09/18 08:00:00 PM,18.331,0.0,,,,
1064,08/09/18 09:00:00 PM,18.331,0.0,,,,
1065,08/09/18 10:00:00 PM,18.331,0.0,,,,
1066,08/09/18 11:00:00 PM,18.236,0.0,,,,
1067,08/10/18 12:00:00 AM,18.236,0.0,,,,
1068,08/10/18 01:00:00 AM,18.331,0.0,,,,
1069,08/10/18 02:00:00 AM,18.331,0.0,,,,
1070,08/10/18 03:00:00 AM,18.426,0.0,,,,
1071,08/10/18 04:00:00 AM,18.521,0.0,,,,
1072,08/10/18 05:00:00 AM,18.711,0.0,,,,
1073,08/10/18 06:00:00 AM,18.711,0.0,,,,
1074,08/10/18 07:00:00 AM,18.711,0.0,,,,
1075,08/10/18 08:00:00 AM,18.616,0.0,,,,
1076,08/10/18 09:00:00 AM,18.616,0.0,,,,
1077,08/10/18 10:00:00 AM,18.616,0.0,,,,
1078,08/10/18 11:00:00 AM,18.711,0.0,,,,
1079,08/10/18 12:00:00 PM,18.711,0.0,,,,
1080,08/10/18 01:00:00 PM,18.806,0.0,,,,
1081,08/10/18 02:00:00 PM,18.806,0.0,,,,
1082,08/10/18 03:00:00 PM,18.996,0.0,,,,
1083,08/10/18 04:00:00 PM,18.996,0.0,,,,
1084,08/10/18 05:00:00 PM,18.901,0.0,,,,
1085,08/10/18 06:00:00 PM,18.806,0.0,,,,
1086,08/10/18 07:00:00 PM,18.711,0.0,,,,
1087,08/10/18 08:00:00 PM,18.616,0.0,,,,
1088,08/10/18 09:00:00 PM,18.426,0.0,,,,
1089,08/10/18 10:00:00 PM,18.331,0.0,,,,
1090,08/10/18 11:00:00 PM,18.236,0.0,,,,
1091,08/11/18 12:00:00 AM,18.236,0.0,,,,
1092,08/11/18 01:00:00 AM,18.236,0.0,,,,
1093,08/11/18 02:00:00 AM,18.140,0.0,,,,
1094,08/11/18 03:00:00 AM,18.045,0.0,,,,
1095,08/11/18 04:00:00 AM,18.045,0.0,,,,
1096,08/11/18 05:00:00 AM,17.950,0.0,,,,
1097,08/11/18 06:00:00 AM,17.950,0.0,,,,
1098,08/11/18 07:00:00 AM,17.950,0.0,,,,
1099,08/11/18 08:00:00 AM,17.950,0.0,,,,
1100,08/11/18 09:00:00 AM,17.950,0.0,,,,
1101,08/11/18 10:00:00 AM,17.855,0.0,,,,
1102,08/11/18 11:00:00 AM,17.855,0.0,,,,
1103,08/11/18 12:00:00 PM,17.855,0.0,,,,
1104,08/11/18 01:00:00 PM,17.855,0.0,,,,
1105,08/11/18 02:00:00 PM,17.855,0.0,,,,
1106,08/11/18 03:00:00 PM,17.855,0.0,,,,
1107,08/11/18 04:00:00 PM,17.855,0.0,,,,
1108,08/11/18 05:00:00 PM,17.855,0.0,,,,
1109,08/11/18 06:00:00 PM,17.950,0.0,,,,
1110,08/11/18 07:00:00 PM,17.855,0.0,,,,
1111,08/11/18 08:00:00 PM,17.855,0.0,,,,
1112,08/11/18 09:00:00 PM,17.855,0.0,,,,
1113,08/11/18 10:00:00 PM,17.855,0.0,,,,
1114,08/11/18 11:00:00 PM,17.855,0.0,,,,
1115,08/12/18 12:00:00 AM,17.855,0.0,,,,
1116,08/12/18 01:00:00 AM,17.760,0.0,,,,
1117,08/12/18 02:00:00 AM,17.760,0.0,,,,
1118,08/12/18 03:00:00 AM,17.760,0.0,,,,
1119,08/12/18 04:00:00 AM,17.665,0.0,,,,
1120,08/12/18 05:00:00 AM,17.665,0.0,,,,
1121,08/12/18 06:00:00 AM,17.570,0.0,,,,
1122,08/12/18 07:00:00 AM,17.570,0.0,,,,
1123,08/12/18 08:00:00 AM,17.570,0.0,,,,
1124,08/12/18 09:00:00 AM,17.475,0.0,,,,
1125,08/12/18 10:00:00 AM,17.475,0.0,,,,
1126,08/12/18 11:00:00 AM,17.379,0.0,,,,
1127,08/12/18 12:00:00 PM,17.379,0.0,,,,
1128,08/12/18 01:00:00 PM,17.379,0.0,,,,
1129,08/12/18 02:00:00 PM,17.475,0.0,,,,
1130,08/12/18 03:00:00 PM,17.475,0.0,,,,
1131,08/12/18 04:00:00 PM,17.475,0.0,,,,
1132,08/12/18 05:00:00 PM,17.475,0.0,,,,
1133,08/12/18 06:00:00 PM,17.570,0.0,,,,
1134,08/12/18 07:00:00 PM,17.570,0.0,,,,
1135,08/12/18 08:00:00 PM,17.570,0.0,,,,
1136,08/12/18 09:00:00 PM,17.475,0.0,,,,
1137,08/12/18 10:00:00 PM,17.475,0.0,,,,
1138,08/12/18 11:00:00 PM,17.475,0.0,,,,
1139,08/13/18 12:00:00 AM,17.475,0.0,,,,
1140,08/13/18 01:00:00 AM,17.475,0.0,,,,
1141,08/13/18 02:00:00 AM,17.475,0.0,,,,
1142,08/13/18 03:00:00 AM,17.475,0.0,,,,
1143,08/13/18 04:00:00 AM,17.379,0.0,,,,
1144,08/13/18 05:00:00 AM,17.379,0.0,,,,
1145,08/13/18 06:00:00 AM,17.379,0.0,,,,
1146,08/13/18 07:00:00 AM,17.379,0.0,,,,
1147,08/13/18 08:00:00 AM,17.379,0.0,,,,
1148,08/13/18 09:00:00 AM,17.284,0.0,,,,
1149,08/13/18 10:00:00 AM,17.379,0.0,,,,
1150,08/13/18 11:00:00 AM,17.475,0.0,,,,
1151,08/13/18 12:00:00 PM,22.621,0.0,,,,
1152,08/13/18 12:36:21 PM,,,Logged,,,
1153,08/13/18 12:36:22 PM,,,,Logged,,
1154,08/13/18 12:36:27 PM,,,,,Logged,Logged
