"Plot Title: 20400756"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20400756, SEN S/N: 20400756)","Intensity, Lux (LGR S/N: 20400756, SEN S/N: 20400756)","Coupler Attached (LGR S/N: 20400756)","Coupler Detached (LGR S/N: 20400756)","Host Connected (LGR S/N: 20400756)","Stopped (LGR S/N: 20400756)","End Of File (LGR S/N: 20400756)"
37,06/27/18 10:00:00 PM,21.378,0.0,,,,,
38,06/27/18 11:00:00 PM,20.234,0.0,,,,,
39,06/28/18 12:00:00 AM,18.996,0.0,,,,,
40,06/28/18 01:00:00 AM,17.855,0.0,,,,,
41,06/28/18 02:00:00 AM,16.903,0.0,,,,,
42,06/28/18 03:00:00 AM,16.141,0.0,,,,,
43,06/28/18 04:00:00 AM,15.473,0.0,,,,,
44,06/28/18 05:00:00 AM,14.996,0.0,,,,,
45,06/28/18 06:00:00 AM,14.517,0.0,,,,,
46,06/28/18 07:00:00 AM,14.421,0.0,,,,,
47,06/28/18 08:00:00 AM,14.421,0.0,,,,,
48,06/28/18 09:00:00 AM,14.996,0.0,,,,,
49,06/28/18 10:00:00 AM,7.983,1194.8,,,,,
50,06/28/18 11:00:00 AM,6.978,1151.7,,,,,
51,06/28/18 12:00:00 PM,8.680,3616.7,,,,,
52,06/28/18 01:00:00 PM,8.382,2927.8,,,,,
53,06/28/18 02:00:00 PM,8.879,4305.6,,,,,
54,06/28/18 03:00:00 PM,9.965,4994.5,,,,,
55,06/28/18 04:00:00 PM,9.669,3616.7,,,,,
56,06/28/18 05:00:00 PM,8.779,2325.0,,,,,
57,06/28/18 06:00:00 PM,8.779,2238.9,,,,,
58,06/28/18 07:00:00 PM,7.682,441.3,,,,,
59,06/28/18 08:00:00 PM,7.280,538.2,,,,,
60,06/28/18 09:00:00 PM,6.471,10.8,,,,,
61,06/28/18 10:00:00 PM,5.962,0.0,,,,,
62,06/28/18 11:00:00 PM,5.757,0.0,,,,,
63,06/29/18 12:00:00 AM,5.655,0.0,,,,,
64,06/29/18 01:00:00 AM,5.552,0.0,,,,,
65,06/29/18 02:00:00 AM,5.450,0.0,,,,,
66,06/29/18 03:00:00 AM,5.347,0.0,,,,,
67,06/29/18 04:00:00 AM,5.450,0.0,,,,,
68,06/29/18 05:00:00 AM,5.347,0.0,,,,,
69,06/29/18 06:00:00 AM,5.552,279.9,,,,,
70,06/29/18 07:00:00 AM,6.064,936.5,,,,,
71,06/29/18 08:00:00 AM,6.674,1377.8,,,,,
72,06/29/18 09:00:00 AM,7.682,2411.1,,,,,
73,06/29/18 10:00:00 AM,8.282,4822.3,,,,,
74,06/29/18 11:00:00 AM,9.866,6200.0,,,,,
75,06/29/18 12:00:00 PM,10.846,6200.0,,,,,
76,06/29/18 01:00:00 PM,12.401,7577.8,,,,,
77,06/29/18 02:00:00 PM,13.942,12400.1,,,,,
78,06/29/18 03:00:00 PM,13.654,7233.4,,,,,
79,06/29/18 04:00:00 PM,13.269,7233.4,,,,,
80,06/29/18 05:00:00 PM,11.819,1722.2,,,,,
81,06/29/18 06:00:00 PM,11.041,1259.4,,,,,
82,06/29/18 07:00:00 PM,9.768,322.9,,,,,
83,06/29/18 08:00:00 PM,9.176,398.3,,,,,
84,06/29/18 09:00:00 PM,8.581,0.0,,,,,
85,06/29/18 10:00:00 PM,8.182,0.0,,,,,
86,06/29/18 11:00:00 PM,7.079,0.0,,,,,
87,06/30/18 12:00:00 AM,5.860,0.0,,,,,
88,06/30/18 01:00:00 AM,5.552,0.0,,,,,
89,06/30/18 02:00:00 AM,6.268,0.0,,,,,
90,06/30/18 03:00:00 AM,4.623,0.0,,,,,
91,06/30/18 04:00:00 AM,4.415,0.0,,,,,
92,06/30/18 05:00:00 AM,4.519,0.0,,,,,
93,06/30/18 06:00:00 AM,5.450,355.2,,,,,
94,06/30/18 07:00:00 AM,6.471,742.7,,,,,
95,06/30/18 08:00:00 AM,7.381,1033.3,,,,,
96,06/30/18 09:00:00 AM,8.779,2066.7,,,,,
97,06/30/18 10:00:00 AM,10.748,2669.5,,,,,
98,06/30/18 11:00:00 AM,10.455,1550.0,,,,,
99,06/30/18 12:00:00 PM,9.768,1463.9,,,,,
100,06/30/18 01:00:00 PM,9.373,2238.9,,,,,
101,06/30/18 02:00:00 PM,9.373,861.1,,,,,
102,06/30/18 03:00:00 PM,10.063,1808.3,,,,,
103,06/30/18 04:00:00 PM,10.553,1463.9,,,,,
104,06/30/18 05:00:00 PM,11.139,1808.3,,,,,
105,06/30/18 06:00:00 PM,10.651,925.7,,,,,
106,06/30/18 07:00:00 PM,9.866,742.7,,,,,
107,06/30/18 08:00:00 PM,9.275,312.2,,,,,
108,06/30/18 09:00:00 PM,8.581,10.8,,,,,
109,06/30/18 10:00:00 PM,8.082,0.0,,,,,
110,06/30/18 11:00:00 PM,7.782,0.0,,,,,
111,07/01/18 12:00:00 AM,7.381,0.0,,,,,
112,07/01/18 01:00:00 AM,6.775,0.0,,,,,
113,07/01/18 02:00:00 AM,6.674,0.0,,,,,
114,07/01/18 03:00:00 AM,6.471,0.0,,,,,
115,07/01/18 04:00:00 AM,6.370,0.0,,,,,
116,07/01/18 05:00:00 AM,6.471,0.0,,,,,
117,07/01/18 06:00:00 AM,6.573,118.4,,,,,
118,07/01/18 07:00:00 AM,6.978,742.7,,,,,
119,07/01/18 08:00:00 AM,7.882,1980.6,,,,,
120,07/01/18 09:00:00 AM,8.779,2238.9,,,,,
121,07/01/18 10:00:00 AM,8.282,2411.1,,,,,
122,07/01/18 11:00:00 AM,11.041,7233.4,,,,,
123,07/01/18 12:00:00 PM,12.110,4477.8,,,,,
124,07/01/18 01:00:00 PM,13.654,10677.8,,,,,
125,07/01/18 02:00:00 PM,14.996,17222.3,,,,,
126,07/01/18 03:00:00 PM,13.654,13777.9,,,,,
127,07/01/18 04:00:00 PM,14.325,12400.1,,,,,
128,07/01/18 05:00:00 PM,11.528,1980.6,,,,,
129,07/01/18 06:00:00 PM,9.669,882.6,,,,,
130,07/01/18 07:00:00 PM,9.275,796.5,,,,,
131,07/01/18 08:00:00 PM,8.182,118.4,,,,,
132,07/01/18 09:00:00 PM,6.978,32.3,,,,,
133,07/01/18 10:00:00 PM,5.141,0.0,,,,,
134,07/01/18 11:00:00 PM,4.934,0.0,,,,,
135,07/02/18 12:00:00 AM,5.037,0.0,,,,,
136,07/02/18 01:00:00 AM,5.757,0.0,,,,,
137,07/02/18 02:00:00 AM,3.893,0.0,,,,,
138,07/02/18 03:00:00 AM,3.788,0.0,,,,,
139,07/02/18 04:00:00 AM,3.472,0.0,,,,,
140,07/02/18 05:00:00 AM,3.155,0.0,,,,,
141,07/02/18 06:00:00 AM,3.155,10.8,,,,,
142,07/02/18 07:00:00 AM,3.155,161.5,,,,,
143,07/02/18 08:00:00 AM,2.088,914.9,,,,,
144,07/02/18 09:00:00 AM,1.872,753.5,,,,,
145,07/02/18 10:00:00 AM,1.656,1334.7,,,,,
146,07/02/18 11:00:00 AM,2.624,2325.0,,,,,
147,07/02/18 12:00:00 PM,2.517,2066.7,,,,,
148,07/02/18 01:00:00 PM,3.155,1808.3,,,,,
149,07/02/18 02:00:00 PM,4.102,2755.6,,,,,
150,07/02/18 03:00:00 PM,4.519,990.3,,,,,
151,07/02/18 04:00:00 PM,6.471,2583.4,,,,,
152,07/02/18 05:00:00 PM,5.962,1722.2,,,,,
153,07/02/18 06:00:00 PM,6.166,1722.2,,,,,
154,07/02/18 07:00:00 PM,5.860,301.4,,,,,
155,07/02/18 08:00:00 PM,4.519,204.5,,,,,
156,07/02/18 09:00:00 PM,4.519,0.0,,,,,
157,07/02/18 10:00:00 PM,4.311,0.0,,,,,
158,07/02/18 11:00:00 PM,4.207,0.0,,,,,
159,07/03/18 12:00:00 AM,4.207,0.0,,,,,
160,07/03/18 01:00:00 AM,4.102,0.0,,,,,
161,07/03/18 02:00:00 AM,4.415,0.0,,,,,
162,07/03/18 03:00:00 AM,4.519,0.0,,,,,
163,07/03/18 04:00:00 AM,4.519,0.0,,,,,
164,07/03/18 05:00:00 AM,4.519,0.0,,,,,
165,07/03/18 06:00:00 AM,4.623,193.8,,,,,
166,07/03/18 07:00:00 AM,4.934,688.9,,,,,
167,07/03/18 08:00:00 AM,5.552,1463.9,,,,,
168,07/03/18 09:00:00 AM,5.962,1636.1,,,,,
169,07/03/18 10:00:00 AM,6.064,419.8,,,,,
170,07/03/18 11:00:00 AM,6.268,1130.2,,,,,
171,07/03/18 12:00:00 PM,7.782,1722.2,,,,,
172,07/03/18 01:00:00 PM,10.455,6544.5,,,,,
173,07/03/18 02:00:00 PM,9.965,3616.7,,,,,
174,07/03/18 03:00:00 PM,10.161,2755.6,,,,,
175,07/03/18 04:00:00 PM,12.304,9300.1,,,,,
176,07/03/18 05:00:00 PM,9.275,1001.0,,,,,
177,07/03/18 06:00:00 PM,8.978,947.2,,,,,
178,07/03/18 07:00:00 PM,9.669,1550.0,,,,,
179,07/03/18 08:00:00 PM,9.176,645.8,,,,,
180,07/03/18 09:00:00 PM,7.280,32.3,,,,,
181,07/03/18 10:00:00 PM,5.141,0.0,,,,,
182,07/03/18 11:00:00 PM,4.519,0.0,,,,,
183,07/04/18 12:00:00 AM,3.683,0.0,,,,,
184,07/04/18 01:00:00 AM,3.367,0.0,,,,,
185,07/04/18 02:00:00 AM,2.837,0.0,,,,,
186,07/04/18 03:00:00 AM,3.578,0.0,,,,,
187,07/04/18 04:00:00 AM,3.578,0.0,,,,,
188,07/04/18 05:00:00 AM,3.049,21.5,,,,,
189,07/04/18 06:00:00 AM,2.730,75.3,,,,,
190,07/04/18 07:00:00 AM,3.049,236.8,,,,,
191,07/04/18 08:00:00 AM,4.415,1377.8,,,,,
192,07/04/18 09:00:00 AM,6.877,2669.5,,,,,
193,07/04/18 10:00:00 AM,12.980,7577.8,,,,,
194,07/04/18 11:00:00 AM,15.282,10677.8,,,,,
195,07/04/18 12:00:00 PM,16.523,15155.7,,,,,
196,07/04/18 01:00:00 PM,14.900,3961.1,,,,,
197,07/04/18 02:00:00 PM,18.140,13777.9,,,,,
198,07/04/18 03:00:00 PM,17.475,10333.4,,,,,
199,07/04/18 04:00:00 PM,18.616,11711.2,,,,,
200,07/04/18 05:00:00 PM,16.999,3444.5,,,,,
201,07/04/18 06:00:00 PM,15.855,1636.1,,,,,
202,07/04/18 07:00:00 PM,14.613,1377.8,,,,,
203,07/04/18 08:00:00 PM,12.304,505.9,,,,,
204,07/04/18 09:00:00 PM,11.819,10.8,,,,,
205,07/04/18 10:00:00 PM,10.944,0.0,,,,,
206,07/04/18 11:00:00 PM,10.357,0.0,,,,,
207,07/05/18 12:00:00 AM,10.063,0.0,,,,,
208,07/05/18 01:00:00 AM,9.965,0.0,,,,,
209,07/05/18 02:00:00 AM,9.571,0.0,,,,,
210,07/05/18 03:00:00 AM,9.275,0.0,,,,,
211,07/05/18 04:00:00 AM,8.481,0.0,,,,,
212,07/05/18 05:00:00 AM,8.082,0.0,,,,,
213,07/05/18 06:00:00 AM,7.381,150.7,,,,,
214,07/05/18 07:00:00 AM,7.280,322.9,,,,,
215,07/05/18 08:00:00 AM,8.182,1463.9,,,,,
216,07/05/18 09:00:00 AM,10.063,2927.8,,,,,
217,07/05/18 10:00:00 AM,17.284,5166.7,,,,,
218,07/05/18 11:00:00 AM,21.569,9644.5,,,,,
219,07/05/18 12:00:00 PM,23.966,12400.1,,,,,
220,07/05/18 01:00:00 PM,24.448,11711.2,,,,,
221,07/05/18 02:00:00 PM,25.805,10677.8,,,,,
222,07/05/18 03:00:00 PM,26.195,9644.5,,,,,
223,07/05/18 04:00:00 PM,25.610,7577.8,,,,,
224,07/05/18 05:00:00 PM,24.738,2927.8,,,,,
225,07/05/18 06:00:00 PM,23.869,1550.0,,,,,
226,07/05/18 07:00:00 PM,19.377,549.0,,,,,
227,07/05/18 08:00:00 PM,16.332,86.1,,,,,
228,07/05/18 09:00:00 PM,15.473,10.8,,,,,
229,07/05/18 10:00:00 PM,14.804,0.0,,,,,
230,07/05/18 11:00:00 PM,12.690,0.0,,,,,
231,07/06/18 12:00:00 AM,10.944,0.0,,,,,
232,07/06/18 01:00:00 AM,10.259,0.0,,,,,
233,07/06/18 02:00:00 AM,9.866,0.0,,,,,
234,07/06/18 03:00:00 AM,9.965,0.0,,,,,
235,07/06/18 04:00:00 AM,10.259,0.0,,,,,
236,07/06/18 05:00:00 AM,10.063,10.8,,,,,
237,07/06/18 06:00:00 AM,10.161,269.1,,,,,
238,07/06/18 07:00:00 AM,9.866,462.9,,,,,
239,07/06/18 08:00:00 AM,11.916,1808.3,,,,,
240,07/06/18 09:00:00 AM,14.709,2152.8,,,,,
241,07/06/18 10:00:00 AM,14.230,2669.5,,,,,
242,07/06/18 11:00:00 AM,17.379,10677.8,,,,,
243,07/06/18 12:00:00 PM,18.996,15155.7,,,,,
244,07/06/18 01:00:00 PM,18.045,4650.0,,,,,
245,07/06/18 02:00:00 PM,17.284,2497.2,,,,,
246,07/06/18 03:00:00 PM,16.903,1894.5,,,,,
247,07/06/18 04:00:00 PM,15.378,7233.4,,,,,
248,07/06/18 05:00:00 PM,14.134,2411.1,,,,,
249,07/06/18 06:00:00 PM,14.134,1463.9,,,,,
250,07/06/18 07:00:00 PM,13.654,43.1,,,,,
251,07/06/18 08:00:00 PM,9.669,64.6,,,,,
252,07/06/18 09:00:00 PM,8.879,32.3,,,,,
253,07/06/18 10:00:00 PM,7.983,0.0,,,,,
254,07/06/18 11:00:00 PM,7.983,0.0,,,,,
255,07/07/18 12:00:00 AM,8.082,0.0,,,,,
256,07/07/18 01:00:00 AM,8.082,0.0,,,,,
257,07/07/18 02:00:00 AM,8.481,0.0,,,,,
258,07/07/18 03:00:00 AM,6.674,0.0,,,,,
259,07/07/18 04:00:00 AM,7.280,0.0,,,,,
260,07/07/18 05:00:00 AM,6.471,0.0,,,,,
261,07/07/18 06:00:00 AM,5.757,484.4,,,,,
262,07/07/18 07:00:00 AM,5.655,301.4,,,,,
263,07/07/18 08:00:00 AM,6.370,1184.0,,,,,
264,07/07/18 09:00:00 AM,8.978,3616.7,,,,,
265,07/07/18 10:00:00 AM,10.651,3961.1,,,,,
266,07/07/18 11:00:00 AM,12.980,11711.2,,,,,
267,07/07/18 12:00:00 PM,14.038,6200.0,,,,,
268,07/07/18 01:00:00 PM,13.076,8611.2,,,,,
269,07/07/18 02:00:00 PM,13.173,3100.0,,,,,
270,07/07/18 03:00:00 PM,14.038,3616.7,,,,,
271,07/07/18 04:00:00 PM,13.173,1980.6,,,,,
272,07/07/18 05:00:00 PM,11.916,3444.5,,,,,
273,07/07/18 06:00:00 PM,12.401,1550.0,,,,,
274,07/07/18 07:00:00 PM,10.259,236.8,,,,,
275,07/07/18 08:00:00 PM,8.978,183.0,,,,,
276,07/07/18 09:00:00 PM,7.882,32.3,,,,,
277,07/07/18 10:00:00 PM,7.481,0.0,,,,,
278,07/07/18 11:00:00 PM,6.370,0.0,,,,,
279,07/08/18 12:00:00 AM,4.727,0.0,,,,,
280,07/08/18 01:00:00 AM,3.788,0.0,,,,,
281,07/08/18 02:00:00 AM,3.155,0.0,,,,,
282,07/08/18 03:00:00 AM,2.730,0.0,,,,,
283,07/08/18 04:00:00 AM,2.195,0.0,,,,,
284,07/08/18 05:00:00 AM,1.872,10.8,,,,,
285,07/08/18 06:00:00 AM,2.088,64.6,,,,,
286,07/08/18 07:00:00 AM,2.303,215.3,,,,,
287,07/08/18 08:00:00 AM,3.578,1270.1,,,,,
288,07/08/18 09:00:00 AM,6.268,3100.0,,,,,
289,07/08/18 10:00:00 AM,13.173,5166.7,,,,,
290,07/08/18 11:00:00 AM,16.141,9644.5,,,,,
291,07/08/18 12:00:00 PM,18.996,12400.1,,,,,
292,07/08/18 01:00:00 PM,19.567,11711.2,,,,,
293,07/08/18 02:00:00 PM,20.329,10333.4,,,,,
294,07/08/18 03:00:00 PM,20.805,4305.6,,,,,
295,07/08/18 04:00:00 PM,20.138,5166.7,,,,,
296,07/08/18 05:00:00 PM,18.331,1722.2,,,,,
297,07/08/18 06:00:00 PM,16.046,1184.0,,,,,
298,07/08/18 07:00:00 PM,15.760,1141.0,,,,,
299,07/08/18 08:00:00 PM,14.709,301.4,,,,,
300,07/08/18 09:00:00 PM,12.401,53.8,,,,,
301,07/08/18 10:00:00 PM,10.161,0.0,,,,,
302,07/08/18 11:00:00 PM,8.879,0.0,,,,,
303,07/09/18 12:00:00 AM,8.282,0.0,,,,,
304,07/09/18 01:00:00 AM,7.582,0.0,,,,,
305,07/09/18 02:00:00 AM,7.179,0.0,,,,,
306,07/09/18 03:00:00 AM,6.775,0.0,,,,,
307,07/09/18 04:00:00 AM,6.471,0.0,,,,,
308,07/09/18 05:00:00 AM,6.775,43.1,,,,,
309,07/09/18 06:00:00 AM,7.381,333.7,,,,,
310,07/09/18 07:00:00 AM,8.481,925.7,,,,,
311,07/09/18 08:00:00 AM,10.063,1808.3,,,,,
312,07/09/18 09:00:00 AM,12.207,2669.5,,,,,
313,07/09/18 10:00:00 AM,14.230,3616.7,,,,,
314,07/09/18 11:00:00 AM,18.236,8611.2,,,,,
315,07/09/18 12:00:00 PM,18.616,5166.7,,,,,
316,07/09/18 01:00:00 PM,19.758,8266.7,,,,,
317,07/09/18 02:00:00 PM,22.238,10333.4,,,,,
318,07/09/18 03:00:00 PM,21.664,6544.5,,,,,
319,07/09/18 04:00:00 PM,20.329,5166.7,,,,,
320,07/09/18 05:00:00 PM,20.043,4133.4,,,,,
321,07/09/18 06:00:00 PM,18.806,1980.6,,,,,
322,07/09/18 07:00:00 PM,16.713,925.7,,,,,
323,07/09/18 08:00:00 PM,15.473,764.2,,,,,
324,07/09/18 09:00:00 PM,13.173,32.3,,,,,
325,07/09/18 10:00:00 PM,12.594,0.0,,,,,
326,07/09/18 11:00:00 PM,11.819,0.0,,,,,
327,07/10/18 12:00:00 AM,10.748,0.0,,,,,
328,07/10/18 01:00:00 AM,9.571,0.0,,,,,
329,07/10/18 02:00:00 AM,8.879,0.0,,,,,
330,07/10/18 03:00:00 AM,8.282,0.0,,,,,
331,07/10/18 04:00:00 AM,8.680,0.0,,,,,
332,07/10/18 05:00:00 AM,7.983,0.0,,,,,
333,07/10/18 06:00:00 AM,7.983,10.8,,,,,
334,07/10/18 07:00:00 AM,7.882,75.3,,,,,
335,07/10/18 08:00:00 AM,7.882,226.0,,,,,
336,07/10/18 09:00:00 AM,7.983,904.2,,,,,
337,07/10/18 10:00:00 AM,8.680,2066.7,,,,,
338,07/10/18 11:00:00 AM,9.077,1980.6,,,,,
339,07/10/18 12:00:00 PM,8.879,3272.2,,,,,
340,07/10/18 01:00:00 PM,10.553,5166.7,,,,,
341,07/10/18 02:00:00 PM,11.625,7577.8,,,,,
342,07/10/18 03:00:00 PM,11.819,4477.8,,,,,
343,07/10/18 04:00:00 PM,12.013,2152.8,,,,,
344,07/10/18 05:00:00 PM,11.722,871.9,,,,,
345,07/10/18 06:00:00 PM,12.013,1259.4,,,,,
346,07/10/18 07:00:00 PM,10.161,279.9,,,,,
347,07/10/18 08:00:00 PM,10.063,764.2,,,,,
348,07/10/18 09:00:00 PM,9.275,21.5,,,,,
349,07/10/18 10:00:00 PM,7.882,0.0,,,,,
350,07/10/18 11:00:00 PM,7.481,0.0,,,,,
351,07/11/18 12:00:00 AM,5.757,0.0,,,,,
352,07/11/18 01:00:00 AM,5.037,0.0,,,,,
353,07/11/18 02:00:00 AM,4.311,0.0,,,,,
354,07/11/18 03:00:00 AM,4.102,0.0,,,,,
355,07/11/18 04:00:00 AM,3.893,0.0,,,,,
356,07/11/18 05:00:00 AM,3.578,10.8,,,,,
357,07/11/18 06:00:00 AM,3.261,75.3,,,,,
358,07/11/18 07:00:00 AM,3.683,925.7,,,,,
359,07/11/18 08:00:00 AM,5.037,1194.8,,,,,
360,07/11/18 09:00:00 AM,7.882,3100.0,,,,,
361,07/11/18 10:00:00 AM,12.883,3961.1,,,,,
362,07/11/18 11:00:00 AM,15.282,8611.2,,,,,
363,07/11/18 12:00:00 PM,16.523,3961.1,,,,,
364,07/11/18 01:00:00 PM,18.521,4822.3,,,,,
365,07/11/18 02:00:00 PM,18.521,7577.8,,,,,
366,07/11/18 03:00:00 PM,20.710,9644.5,,,,,
367,07/11/18 04:00:00 PM,18.711,6544.5,,,,,
368,07/11/18 05:00:00 PM,16.618,1636.1,,,,,
369,07/11/18 06:00:00 PM,15.282,1334.7,,,,,
370,07/11/18 07:00:00 PM,13.942,290.6,,,,,
371,07/11/18 08:00:00 PM,13.558,409.0,,,,,
372,07/11/18 09:00:00 PM,12.207,32.3,,,,,
373,07/11/18 10:00:00 PM,10.161,0.0,,,,,
374,07/11/18 11:00:00 PM,9.373,0.0,,,,,
375,07/12/18 12:00:00 AM,8.680,0.0,,,,,
376,07/12/18 01:00:00 AM,7.983,0.0,,,,,
377,07/12/18 02:00:00 AM,7.481,0.0,,,,,
378,07/12/18 03:00:00 AM,6.775,0.0,,,,,
379,07/12/18 04:00:00 AM,6.268,0.0,,,,,
380,07/12/18 05:00:00 AM,5.757,0.0,,,,,
381,07/12/18 06:00:00 AM,5.757,64.6,,,,,
382,07/12/18 07:00:00 AM,6.064,215.3,,,,,
383,07/12/18 08:00:00 AM,7.481,1184.0,,,,,
384,07/12/18 09:00:00 AM,9.669,3100.0,,,,,
385,07/12/18 10:00:00 AM,13.173,5166.7,,,,,
386,07/12/18 11:00:00 AM,19.853,9644.5,,,,,
387,07/12/18 12:00:00 PM,22.717,12400.1,,,,,
388,07/12/18 01:00:00 PM,23.581,11711.2,,,,,
389,07/12/18 02:00:00 PM,24.641,11022.3,,,,,
390,07/12/18 03:00:00 PM,25.222,8266.7,,,,,
391,07/12/18 04:00:00 PM,24.641,6544.5,,,,,
392,07/12/18 05:00:00 PM,22.525,2583.4,,,,,
393,07/12/18 06:00:00 PM,19.567,775.0,,,,,
394,07/12/18 07:00:00 PM,17.665,183.0,,,,,
395,07/12/18 08:00:00 PM,15.951,86.1,,,,,
396,07/12/18 09:00:00 PM,15.091,32.3,,,,,
397,07/12/18 10:00:00 PM,13.365,0.0,,,,,
398,07/12/18 11:00:00 PM,11.819,0.0,,,,,
399,07/13/18 12:00:00 AM,10.357,0.0,,,,,
400,07/13/18 01:00:00 AM,9.373,0.0,,,,,
401,07/13/18 02:00:00 AM,8.581,0.0,,,,,
402,07/13/18 03:00:00 AM,7.983,0.0,,,,,
403,07/13/18 04:00:00 AM,7.582,0.0,,,,,
404,07/13/18 05:00:00 AM,7.079,0.0,,,,,
405,07/13/18 06:00:00 AM,6.877,64.6,,,,,
406,07/13/18 07:00:00 AM,6.877,215.3,,,,,
407,07/13/18 08:00:00 AM,8.082,1184.0,,,,,
408,07/13/18 09:00:00 AM,11.625,3272.2,,,,,
409,07/13/18 10:00:00 AM,15.760,5166.7,,,,,
410,07/13/18 11:00:00 AM,19.758,9644.5,,,,,
411,07/13/18 12:00:00 PM,23.292,14466.8,,,,,
412,07/13/18 01:00:00 PM,24.351,12400.1,,,,,
413,07/13/18 02:00:00 PM,24.931,10333.4,,,,,
414,07/13/18 03:00:00 PM,25.222,9300.1,,,,,
415,07/13/18 04:00:00 PM,24.738,6544.5,,,,,
416,07/13/18 05:00:00 PM,21.855,2497.2,,,,,
417,07/13/18 06:00:00 PM,20.043,775.0,,,,,
418,07/13/18 07:00:00 PM,18.331,193.8,,,,,
419,07/13/18 08:00:00 PM,16.046,96.9,,,,,
420,07/13/18 09:00:00 PM,14.325,21.5,,,,,
421,07/13/18 10:00:00 PM,12.497,0.0,,,,,
422,07/13/18 11:00:00 PM,11.916,0.0,,,,,
423,07/14/18 12:00:00 AM,11.139,0.0,,,,,
424,07/14/18 01:00:00 AM,11.139,0.0,,,,,
425,07/14/18 02:00:00 AM,10.846,0.0,,,,,
426,07/14/18 03:00:00 AM,10.161,0.0,,,,,
427,07/14/18 04:00:00 AM,8.182,0.0,,,,,
428,07/14/18 05:00:00 AM,6.775,0.0,,,,,
429,07/14/18 06:00:00 AM,5.962,96.9,,,,,
430,07/14/18 07:00:00 AM,6.064,247.6,,,,,
431,07/14/18 08:00:00 AM,7.280,1237.9,,,,,
432,07/14/18 09:00:00 AM,9.768,3272.2,,,,,
433,07/14/18 10:00:00 AM,13.173,5166.7,,,,,
434,07/14/18 11:00:00 AM,16.237,10333.4,,,,,
435,07/14/18 12:00:00 PM,18.426,13089.0,,,,,
436,07/14/18 01:00:00 PM,20.234,11711.2,,,,,
437,07/14/18 02:00:00 PM,20.901,10333.4,,,,,
438,07/14/18 03:00:00 PM,21.378,10333.4,,,,,
439,07/14/18 04:00:00 PM,20.996,7233.4,,,,,
440,07/14/18 05:00:00 PM,19.662,2497.2,,,,,
441,07/14/18 06:00:00 PM,16.903,904.2,,,,,
442,07/14/18 07:00:00 PM,14.900,204.5,,,,,
443,07/14/18 08:00:00 PM,12.980,107.6,,,,,
444,07/14/18 09:00:00 PM,10.748,21.5,,,,,
445,07/14/18 10:00:00 PM,9.275,0.0,,,,,
446,07/14/18 11:00:00 PM,8.481,0.0,,,,,
447,07/15/18 12:00:00 AM,7.582,0.0,,,,,
448,07/15/18 01:00:00 AM,6.471,0.0,,,,,
