"Plot Title: 20400751"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20400751, SEN S/N: 20400751)","Intensity, Lux (LGR S/N: 20400751, SEN S/N: 20400751)","Host Connected (LGR S/N: 20400751)","Coupler Attached (LGR S/N: 20400751)","Stopped (LGR S/N: 20400751)","End Of File (LGR S/N: 20400751)"
745,07/27/18 02:00:00 PM,26.585,7577.8,,,,
746,07/27/18 03:00:00 PM,23.388,7577.8,,,,
747,07/27/18 04:00:00 PM,26.195,6544.5,,,,
748,07/27/18 05:00:00 PM,25.222,4477.8,,,,
749,07/27/18 06:00:00 PM,22.717,2927.8,,,,
750,07/27/18 07:00:00 PM,19.472,1141.0,,,,
751,07/27/18 08:00:00 PM,17.189,441.3,,,,
752,07/27/18 09:00:00 PM,14.421,10.8,,,,
753,07/27/18 10:00:00 PM,12.690,0.0,,,,
754,07/27/18 11:00:00 PM,11.722,0.0,,,,
755,07/28/18 12:00:00 AM,10.944,0.0,,,,
756,07/28/18 01:00:00 AM,9.669,0.0,,,,
757,07/28/18 02:00:00 AM,9.077,0.0,,,,
758,07/28/18 03:00:00 AM,7.983,0.0,,,,
759,07/28/18 04:00:00 AM,7.280,0.0,,,,
760,07/28/18 05:00:00 AM,6.268,0.0,,,,
761,07/28/18 06:00:00 AM,6.268,333.7,,,,
762,07/28/18 07:00:00 AM,8.481,1065.6,,,,
763,07/28/18 08:00:00 AM,11.625,1894.5,,,,
764,07/28/18 09:00:00 AM,15.473,3616.7,,,,
765,07/28/18 10:00:00 AM,19.853,6544.5,,,,
766,07/28/18 11:00:00 AM,30.659,33066.9,,,,
767,07/28/18 12:00:00 PM,35.009,38578.0,,,,
768,07/28/18 01:00:00 PM,29.152,14466.8,,,,
769,07/28/18 02:00:00 PM,26.585,7233.4,,,,
770,07/28/18 03:00:00 PM,25.805,8611.2,,,,
771,07/28/18 04:00:00 PM,25.805,1151.7,,,,
772,07/28/18 05:00:00 PM,26.195,5511.1,,,,
773,07/28/18 06:00:00 PM,22.717,2755.6,,,,
774,07/28/18 07:00:00 PM,19.758,1065.6,,,,
775,07/28/18 08:00:00 PM,17.855,312.2,,,,
776,07/28/18 09:00:00 PM,14.517,10.8,,,,
777,07/28/18 10:00:00 PM,12.980,0.0,,,,
778,07/28/18 11:00:00 PM,11.722,0.0,,,,
779,07/29/18 12:00:00 AM,10.651,0.0,,,,
780,07/29/18 01:00:00 AM,9.965,0.0,,,,
781,07/29/18 02:00:00 AM,9.077,0.0,,,,
782,07/29/18 03:00:00 AM,8.481,0.0,,,,
783,07/29/18 04:00:00 AM,7.682,0.0,,,,
784,07/29/18 05:00:00 AM,7.179,0.0,,,,
785,07/29/18 06:00:00 AM,7.381,258.3,,,,
786,07/29/18 07:00:00 AM,9.275,925.7,,,,
787,07/29/18 08:00:00 AM,11.916,1722.2,,,,
788,07/29/18 09:00:00 AM,15.473,3444.5,,,,
789,07/29/18 10:00:00 AM,20.901,6200.0,,,,
790,07/29/18 11:00:00 AM,32.188,31689.1,,,,
791,07/29/18 12:00:00 PM,36.946,37200.2,,,,
792,07/29/18 01:00:00 PM,29.752,4477.8,,,,
793,07/29/18 02:00:00 PM,26.292,2497.2,,,,
794,07/29/18 03:00:00 PM,27.567,8611.2,,,,
795,07/29/18 04:00:00 PM,30.154,8266.7,,,,
796,07/29/18 05:00:00 PM,28.258,6544.5,,,,
797,07/29/18 06:00:00 PM,26.585,4477.8,,,,
798,07/29/18 07:00:00 PM,23.869,2066.7,,,,
799,07/29/18 08:00:00 PM,20.424,387.5,,,,
800,07/29/18 09:00:00 PM,15.855,0.0,,,,
801,07/29/18 10:00:00 PM,14.230,0.0,,,,
802,07/29/18 11:00:00 PM,13.076,0.0,,,,
803,07/30/18 12:00:00 AM,11.528,0.0,,,,
804,07/30/18 01:00:00 AM,10.846,0.0,,,,
805,07/30/18 02:00:00 AM,10.846,0.0,,,,
806,07/30/18 03:00:00 AM,10.944,0.0,,,,
807,07/30/18 04:00:00 AM,10.161,0.0,,,,
808,07/30/18 05:00:00 AM,8.779,0.0,,,,
809,07/30/18 06:00:00 AM,8.382,226.0,,,,
810,07/30/18 07:00:00 AM,10.161,990.3,,,,
811,07/30/18 08:00:00 AM,13.076,1894.5,,,,
812,07/30/18 09:00:00 AM,16.523,3444.5,,,,
813,07/30/18 10:00:00 AM,21.664,6544.5,,,,
814,07/30/18 11:00:00 AM,32.704,28933.5,,,,
815,07/30/18 12:00:00 PM,38.046,34444.7,,,,
816,07/30/18 01:00:00 PM,33.743,14466.8,,,,
817,07/30/18 02:00:00 PM,28.456,5166.7,,,,
818,07/30/18 03:00:00 PM,25.610,1980.6,,,,
819,07/30/18 04:00:00 PM,27.370,5166.7,,,,
820,07/30/18 05:00:00 PM,25.416,1722.2,,,,
821,07/30/18 06:00:00 PM,25.513,3444.5,,,,
822,07/30/18 07:00:00 PM,23.484,1259.4,,,,
823,07/30/18 08:00:00 PM,20.901,322.9,,,,
824,07/30/18 09:00:00 PM,17.950,0.0,,,,
825,07/30/18 10:00:00 PM,15.951,0.0,,,,
826,07/30/18 11:00:00 PM,14.517,0.0,,,,
827,07/31/18 12:00:00 AM,13.365,0.0,,,,
828,07/31/18 01:00:00 AM,12.497,0.0,,,,
829,07/31/18 02:00:00 AM,12.207,0.0,,,,
830,07/31/18 03:00:00 AM,11.528,0.0,,,,
831,07/31/18 04:00:00 AM,10.846,0.0,,,,
832,07/31/18 05:00:00 AM,9.866,0.0,,,,
833,07/31/18 06:00:00 AM,9.866,387.5,,,,
834,07/31/18 07:00:00 AM,11.916,1313.2,,,,
835,07/31/18 08:00:00 AM,14.804,2583.4,,,,
836,07/31/18 09:00:00 AM,18.236,3100.0,,,,
837,07/31/18 10:00:00 AM,21.664,7233.4,,,,
838,07/31/18 11:00:00 AM,32.291,27555.7,,,,
839,07/31/18 12:00:00 PM,38.157,34444.7,,,,
840,07/31/18 01:00:00 PM,34.268,11711.2,,,,
841,07/31/18 02:00:00 PM,30.558,5511.1,,,,
842,07/31/18 03:00:00 PM,25.805,2152.8,,,,
843,07/31/18 04:00:00 PM,22.046,1065.6,,,,
844,07/31/18 05:00:00 PM,19.567,1894.5,,,,
845,07/31/18 06:00:00 PM,19.662,3272.2,,,,
846,07/31/18 07:00:00 PM,17.284,1044.1,,,,
847,07/31/18 08:00:00 PM,15.664,247.6,,,,
848,07/31/18 09:00:00 PM,14.996,0.0,,,,
849,07/31/18 10:00:00 PM,14.230,0.0,,,,
850,07/31/18 11:00:00 PM,12.110,0.0,,,,
851,08/01/18 12:00:00 AM,10.944,0.0,,,,
852,08/01/18 01:00:00 AM,10.357,0.0,,,,
853,08/01/18 02:00:00 AM,10.161,0.0,,,,
854,08/01/18 03:00:00 AM,9.768,0.0,,,,
855,08/01/18 04:00:00 AM,9.472,0.0,,,,
856,08/01/18 05:00:00 AM,10.063,0.0,,,,
857,08/01/18 06:00:00 AM,9.965,118.4,,,,
858,08/01/18 07:00:00 AM,9.866,721.2,,,,
859,08/01/18 08:00:00 AM,12.401,1463.9,,,,
860,08/01/18 09:00:00 AM,15.760,2927.8,,,,
861,08/01/18 10:00:00 AM,19.282,6200.0,,,,
862,08/01/18 11:00:00 AM,29.552,31689.1,,,,
863,08/01/18 12:00:00 PM,34.691,38578.0,,,,
864,08/01/18 01:00:00 PM,30.255,16533.4,,,,
865,08/01/18 02:00:00 PM,24.931,4305.6,,,,
866,08/01/18 03:00:00 PM,26.000,12400.1,,,,
867,08/01/18 04:00:00 PM,26.195,5166.7,,,,
868,08/01/18 05:00:00 PM,24.351,3961.1,,,,
869,08/01/18 06:00:00 PM,21.760,2583.4,,,,
870,08/01/18 07:00:00 PM,19.282,710.4,,,,
871,08/01/18 08:00:00 PM,16.427,139.9,,,,
872,08/01/18 09:00:00 PM,12.401,0.0,,,,
873,08/01/18 10:00:00 PM,14.421,0.0,,,,
874,08/01/18 11:00:00 PM,13.750,0.0,,,,
875,08/02/18 12:00:00 AM,10.846,0.0,,,,
876,08/02/18 01:00:00 AM,7.983,0.0,,,,
877,08/02/18 02:00:00 AM,6.978,0.0,,,,
878,08/02/18 03:00:00 AM,6.775,0.0,,,,
879,08/02/18 04:00:00 AM,5.655,0.0,,,,
880,08/02/18 05:00:00 AM,5.347,0.0,,,,
881,08/02/18 06:00:00 AM,5.244,193.8,,,,
882,08/02/18 07:00:00 AM,6.877,796.5,,,,
883,08/02/18 08:00:00 AM,9.571,1550.0,,,,
884,08/02/18 09:00:00 AM,13.558,3100.0,,,,
885,08/02/18 10:00:00 AM,16.903,6200.0,,,,
886,08/02/18 11:00:00 AM,26.585,30311.3,,,,
887,08/02/18 12:00:00 PM,30.255,38578.0,,,,
888,08/02/18 01:00:00 PM,27.272,17222.3,,,,
889,08/02/18 02:00:00 PM,21.855,4477.8,,,,
890,08/02/18 03:00:00 PM,22.812,7577.8,,,,
891,08/02/18 04:00:00 PM,22.142,5166.7,,,,
892,08/02/18 05:00:00 PM,20.043,3961.1,,,,
893,08/02/18 06:00:00 PM,17.760,2497.2,,,,
894,08/02/18 07:00:00 PM,15.187,699.7,,,,
895,08/02/18 08:00:00 PM,11.625,183.0,,,,
896,08/02/18 09:00:00 PM,9.472,0.0,,,,
897,08/02/18 10:00:00 PM,7.882,0.0,,,,
898,08/02/18 11:00:00 PM,5.860,0.0,,,,
899,08/03/18 12:00:00 AM,4.934,0.0,,,,
900,08/03/18 01:00:00 AM,5.860,0.0,,,,
901,08/03/18 02:00:00 AM,5.655,0.0,,,,
902,08/03/18 03:00:00 AM,5.655,0.0,,,,
903,08/03/18 04:00:00 AM,4.623,0.0,,,,
904,08/03/18 05:00:00 AM,4.415,0.0,,,,
905,08/03/18 06:00:00 AM,6.471,75.3,,,,
906,08/03/18 07:00:00 AM,7.882,139.9,,,,
907,08/03/18 08:00:00 AM,8.581,247.6,,,,
908,08/03/18 09:00:00 AM,9.176,1291.7,,,,
909,08/03/18 10:00:00 AM,9.965,1636.1,,,,
910,08/03/18 11:00:00 AM,12.207,10333.4,,,,
911,08/03/18 12:00:00 PM,14.038,7233.4,,,,
912,08/03/18 01:00:00 PM,15.951,7577.8,,,,
913,08/03/18 02:00:00 PM,16.713,3961.1,,,,
914,08/03/18 03:00:00 PM,17.950,1894.5,,,,
915,08/03/18 04:00:00 PM,17.570,5166.7,,,,
916,08/03/18 05:00:00 PM,16.903,4133.4,,,,
917,08/03/18 06:00:00 PM,15.187,2497.2,,,,
918,08/03/18 07:00:00 PM,12.594,731.9,,,,
919,08/03/18 08:00:00 PM,10.748,118.4,,,,
920,08/03/18 09:00:00 PM,8.282,0.0,,,,
921,08/03/18 10:00:00 PM,6.268,0.0,,,,
922,08/03/18 11:00:00 PM,5.244,0.0,,,,
923,08/04/18 12:00:00 AM,4.207,0.0,,,,
924,08/04/18 01:00:00 AM,4.102,0.0,,,,
925,08/04/18 02:00:00 AM,4.415,0.0,,,,
926,08/04/18 03:00:00 AM,3.788,0.0,,,,
927,08/04/18 04:00:00 AM,3.788,0.0,,,,
928,08/04/18 05:00:00 AM,3.261,0.0,,,,
929,08/04/18 06:00:00 AM,2.943,183.0,,,,
930,08/04/18 07:00:00 AM,4.934,785.8,,,,
931,08/04/18 08:00:00 AM,8.481,1980.6,,,,
932,08/04/18 09:00:00 AM,10.944,3100.0,,,,
933,08/04/18 10:00:00 AM,14.517,6200.0,,,,
934,08/04/18 11:00:00 AM,26.585,30311.3,,,,
935,08/04/18 12:00:00 PM,26.390,7577.8,,,,
936,08/04/18 01:00:00 PM,19.282,5166.7,,,,
937,08/04/18 02:00:00 PM,19.948,4305.6,,,,
938,08/04/18 03:00:00 PM,16.046,3961.1,,,,
939,08/04/18 04:00:00 PM,15.760,1808.3,,,,
940,08/04/18 05:00:00 PM,18.806,3616.7,,,,
941,08/04/18 06:00:00 PM,17.284,2927.8,,,,
942,08/04/18 07:00:00 PM,15.760,904.2,,,,
943,08/04/18 08:00:00 PM,13.942,301.4,,,,
944,08/04/18 09:00:00 PM,11.625,0.0,,,,
945,08/04/18 10:00:00 PM,9.176,0.0,,,,
946,08/04/18 11:00:00 PM,7.179,0.0,,,,
947,08/05/18 12:00:00 AM,6.268,0.0,,,,
948,08/05/18 01:00:00 AM,5.757,0.0,,,,
949,08/05/18 02:00:00 AM,5.141,0.0,,,,
950,08/05/18 03:00:00 AM,4.727,0.0,,,,
951,08/05/18 04:00:00 AM,4.207,0.0,,,,
952,08/05/18 05:00:00 AM,3.893,0.0,,,,
953,08/05/18 06:00:00 AM,3.788,150.7,,,,
954,08/05/18 07:00:00 AM,5.450,667.4,,,,
955,08/05/18 08:00:00 AM,7.983,1377.8,,,,
956,08/05/18 09:00:00 AM,11.916,2927.8,,,,
957,08/05/18 10:00:00 AM,16.523,5511.1,,,,
958,08/05/18 11:00:00 AM,28.159,28933.5,,,,
959,08/05/18 12:00:00 PM,31.166,37200.2,,,,
960,08/05/18 01:00:00 PM,21.855,4822.3,,,,
961,08/05/18 02:00:00 PM,20.424,4822.3,,,,
962,08/05/18 03:00:00 PM,24.062,8611.2,,,,
963,08/05/18 04:00:00 PM,20.329,2497.2,,,,
964,08/05/18 05:00:00 PM,23.773,10333.4,,,,
965,08/05/18 06:00:00 PM,20.138,667.4,,,,
966,08/05/18 07:00:00 PM,16.618,161.5,,,,
967,08/05/18 08:00:00 PM,14.325,183.0,,,,
968,08/05/18 09:00:00 PM,14.038,0.0,,,,
969,08/05/18 10:00:00 PM,12.690,0.0,,,,
970,08/05/18 11:00:00 PM,10.553,0.0,,,,
971,08/06/18 12:00:00 AM,9.965,0.0,,,,
972,08/06/18 01:00:00 AM,9.176,0.0,,,,
973,08/06/18 02:00:00 AM,9.176,0.0,,,,
974,08/06/18 03:00:00 AM,8.581,0.0,,,,
975,08/06/18 04:00:00 AM,8.182,0.0,,,,
976,08/06/18 05:00:00 AM,7.682,0.0,,,,
977,08/06/18 06:00:00 AM,7.481,193.8,,,,
978,08/06/18 07:00:00 AM,8.382,1130.2,,,,
979,08/06/18 08:00:00 AM,11.431,1894.5,,,,
980,08/06/18 09:00:00 AM,14.996,3961.1,,,,
981,08/06/18 10:00:00 AM,19.282,6544.5,,,,
982,08/06/18 11:00:00 AM,27.468,24800.2,,,,
983,08/06/18 12:00:00 PM,32.188,34444.7,,,,
984,08/06/18 01:00:00 PM,28.159,15844.5,,,,
985,08/06/18 02:00:00 PM,26.097,6200.0,,,,
986,08/06/18 03:00:00 PM,26.488,6544.5,,,,
987,08/06/18 04:00:00 PM,26.977,5511.1,,,,
988,08/06/18 05:00:00 PM,25.028,12400.1,,,,
989,08/06/18 06:00:00 PM,22.621,2325.0,,,,
990,08/06/18 07:00:00 PM,20.043,775.0,,,,
991,08/06/18 08:00:00 PM,17.379,204.5,,,,
992,08/06/18 09:00:00 PM,14.134,0.0,,,,
993,08/06/18 10:00:00 PM,11.722,0.0,,,,
994,08/06/18 11:00:00 PM,9.077,0.0,,,,
995,08/07/18 12:00:00 AM,7.882,0.0,,,,
996,08/07/18 01:00:00 AM,7.179,0.0,,,,
997,08/07/18 02:00:00 AM,7.079,0.0,,,,
998,08/07/18 03:00:00 AM,6.370,0.0,,,,
999,08/07/18 04:00:00 AM,5.962,0.0,,,,
1000,08/07/18 05:00:00 AM,5.962,0.0,,,,
1001,08/07/18 06:00:00 AM,6.064,172.2,,,,
1002,08/07/18 07:00:00 AM,7.381,925.7,,,,
1003,08/07/18 08:00:00 AM,10.063,1636.1,,,,
1004,08/07/18 09:00:00 AM,14.230,3444.5,,,,
1005,08/07/18 10:00:00 AM,18.236,6200.0,,,,
1006,08/07/18 11:00:00 AM,27.370,23422.4,,,,
1007,08/07/18 12:00:00 PM,31.166,30311.3,,,,
1008,08/07/18 01:00:00 PM,28.853,12400.1,,,,
1009,08/07/18 02:00:00 PM,25.513,5338.9,,,,
1010,08/07/18 03:00:00 PM,26.195,5511.1,,,,
1011,08/07/18 04:00:00 PM,26.195,5166.7,,,,
1012,08/07/18 05:00:00 PM,24.545,4133.4,,,,
1013,08/07/18 06:00:00 PM,22.429,2411.1,,,,
1014,08/07/18 07:00:00 PM,24.545,0.0,,,,
1015,08/07/18 08:00:00 PM,23.869,10.8,,,,
1016,08/07/18 09:00:00 PM,24.448,0.0,,,,
1017,08/07/18 10:00:00 PM,24.255,0.0,,,,
1018,08/07/18 11:00:00 PM,23.484,0.0,,,,
1019,08/08/18 12:00:00 AM,22.429,0.0,,,,
1020,08/08/18 01:00:00 AM,21.091,0.0,,,,
1021,08/08/18 02:00:00 AM,19.853,0.0,,,,
1022,08/08/18 03:00:00 AM,18.521,0.0,,,,
1023,08/08/18 04:00:00 AM,17.284,0.0,,,,
1024,08/08/18 05:00:00 AM,16.141,0.0,,,,
1025,08/08/18 06:00:00 AM,14.996,10.8,,,,
1026,08/08/18 07:00:00 AM,15.378,441.3,,,,
1027,08/08/18 08:00:00 AM,21.282,2411.1,,,,
1028,08/08/18 09:00:00 AM,26.195,53.8,,,,
1029,08/08/18 10:00:00 AM,28.258,1463.9,,,,
1030,08/08/18 11:00:00 AM,29.853,1087.2,,,,
1031,08/08/18 12:00:00 PM,26.195,0.0,,,,
1032,08/08/18 01:00:00 PM,29.053,0.0,,,,
1033,08/08/18 02:00:00 PM,28.953,0.0,,,,
1034,08/08/18 03:00:00 PM,28.060,0.0,,,,
1035,08/08/18 04:00:00 PM,28.258,0.0,,,,
1036,08/08/18 05:00:00 PM,27.764,0.0,,,,
1037,08/08/18 06:00:00 PM,23.292,0.0,,,,
1038,08/08/18 07:00:00 PM,20.615,0.0,,,,
1039,08/08/18 08:00:00 PM,19.758,0.0,,,,
1040,08/08/18 09:00:00 PM,19.187,0.0,,,,
1041,08/08/18 10:00:00 PM,18.996,0.0,,,,
1042,08/08/18 11:00:00 PM,19.092,0.0,,,,
1043,08/09/18 12:00:00 AM,18.901,0.0,,,,
1044,08/09/18 01:00:00 AM,18.711,0.0,,,,
1045,08/09/18 02:00:00 AM,18.521,0.0,,,,
1046,08/09/18 03:00:00 AM,18.521,0.0,,,,
1047,08/09/18 04:00:00 AM,18.426,0.0,,,,
1048,08/09/18 05:00:00 AM,18.426,0.0,,,,
1049,08/09/18 06:00:00 AM,18.331,0.0,,,,
1050,08/09/18 07:00:00 AM,18.236,0.0,,,,
1051,08/09/18 08:00:00 AM,18.236,0.0,,,,
1052,08/09/18 09:00:00 AM,18.236,0.0,,,,
1053,08/09/18 10:00:00 AM,18.236,0.0,,,,
1054,08/09/18 11:00:00 AM,18.236,0.0,,,,
1055,08/09/18 12:00:00 PM,18.236,0.0,,,,
1056,08/09/18 01:00:00 PM,18.426,0.0,,,,
1057,08/09/18 02:00:00 PM,18.426,0.0,,,,
1058,08/09/18 03:00:00 PM,18.521,0.0,,,,
1059,08/09/18 04:00:00 PM,18.426,0.0,,,,
1060,08/09/18 05:00:00 PM,18.426,0.0,,,,
1061,08/09/18 06:00:00 PM,18.426,0.0,,,,
1062,08/09/18 07:00:00 PM,18.331,0.0,,,,
1063,08/09/18 08:00:00 PM,18.331,0.0,,,,
1064,08/09/18 09:00:00 PM,18.331,0.0,,,,
1065,08/09/18 10:00:00 PM,18.331,0.0,,,,
1066,08/09/18 11:00:00 PM,18.236,0.0,,,,
1067,08/10/18 12:00:00 AM,18.331,0.0,,,,
1068,08/10/18 01:00:00 AM,18.426,0.0,,,,
1069,08/10/18 02:00:00 AM,18.426,0.0,,,,
1070,08/10/18 03:00:00 AM,18.521,0.0,,,,
1071,08/10/18 04:00:00 AM,18.616,0.0,,,,
1072,08/10/18 05:00:00 AM,18.806,0.0,,,,
1073,08/10/18 06:00:00 AM,18.711,0.0,,,,
1074,08/10/18 07:00:00 AM,18.711,0.0,,,,
1075,08/10/18 08:00:00 AM,18.711,0.0,,,,
1076,08/10/18 09:00:00 AM,18.616,0.0,,,,
1077,08/10/18 10:00:00 AM,18.711,0.0,,,,
1078,08/10/18 11:00:00 AM,18.711,0.0,,,,
1079,08/10/18 12:00:00 PM,18.806,0.0,,,,
1080,08/10/18 01:00:00 PM,18.806,0.0,,,,
1081,08/10/18 02:00:00 PM,18.901,0.0,,,,
1082,08/10/18 03:00:00 PM,19.092,0.0,,,,
1083,08/10/18 04:00:00 PM,18.996,0.0,,,,
1084,08/10/18 05:00:00 PM,18.806,0.0,,,,
1085,08/10/18 06:00:00 PM,18.711,0.0,,,,
1086,08/10/18 07:00:00 PM,18.616,0.0,,,,
1087,08/10/18 08:00:00 PM,18.521,0.0,,,,
1088,08/10/18 09:00:00 PM,18.331,0.0,,,,
1089,08/10/18 10:00:00 PM,18.236,0.0,,,,
1090,08/10/18 11:00:00 PM,18.140,0.0,,,,
1091,08/11/18 12:00:00 AM,18.140,0.0,,,,
1092,08/11/18 01:00:00 AM,18.140,0.0,,,,
1093,08/11/18 02:00:00 AM,18.045,0.0,,,,
1094,08/11/18 03:00:00 AM,18.045,0.0,,,,
1095,08/11/18 04:00:00 AM,17.950,0.0,,,,
1096,08/11/18 05:00:00 AM,17.950,0.0,,,,
1097,08/11/18 06:00:00 AM,17.855,0.0,,,,
1098,08/11/18 07:00:00 AM,17.855,0.0,,,,
1099,08/11/18 08:00:00 AM,17.855,0.0,,,,
1100,08/11/18 09:00:00 AM,17.855,0.0,,,,
1101,08/11/18 10:00:00 AM,17.855,0.0,,,,
1102,08/11/18 11:00:00 AM,17.855,0.0,,,,
1103,08/11/18 12:00:00 PM,17.760,0.0,,,,
1104,08/11/18 01:00:00 PM,17.760,0.0,,,,
1105,08/11/18 02:00:00 PM,17.760,0.0,,,,
1106,08/11/18 03:00:00 PM,17.855,0.0,,,,
1107,08/11/18 04:00:00 PM,17.855,0.0,,,,
1108,08/11/18 05:00:00 PM,17.855,0.0,,,,
1109,08/11/18 06:00:00 PM,17.855,0.0,,,,
1110,08/11/18 07:00:00 PM,17.855,0.0,,,,
1111,08/11/18 08:00:00 PM,17.855,0.0,,,,
1112,08/11/18 09:00:00 PM,17.855,0.0,,,,
1113,08/11/18 10:00:00 PM,17.855,0.0,,,,
1114,08/11/18 11:00:00 PM,17.855,0.0,,,,
1115,08/12/18 12:00:00 AM,17.760,0.0,,,,
1116,08/12/18 01:00:00 AM,17.760,0.0,,,,
1117,08/12/18 02:00:00 AM,17.665,0.0,,,,
1118,08/12/18 03:00:00 AM,17.665,0.0,,,,
1119,08/12/18 04:00:00 AM,17.665,0.0,,,,
1120,08/12/18 05:00:00 AM,17.570,0.0,,,,
1121,08/12/18 06:00:00 AM,17.570,0.0,,,,
1122,08/12/18 07:00:00 AM,17.475,0.0,,,,
1123,08/12/18 08:00:00 AM,17.475,0.0,,,,
1124,08/12/18 09:00:00 AM,17.379,0.0,,,,
1125,08/12/18 10:00:00 AM,17.379,0.0,,,,
1126,08/12/18 11:00:00 AM,17.379,0.0,,,,
1127,08/12/18 12:00:00 PM,17.379,0.0,,,,
1128,08/12/18 01:00:00 PM,17.379,0.0,,,,
1129,08/12/18 02:00:00 PM,17.379,0.0,,,,
1130,08/12/18 03:00:00 PM,17.379,0.0,,,,
1131,08/12/18 04:00:00 PM,17.475,0.0,,,,
1132,08/12/18 05:00:00 PM,17.475,0.0,,,,
1133,08/12/18 06:00:00 PM,17.570,0.0,,,,
1134,08/12/18 07:00:00 PM,17.475,0.0,,,,
1135,08/12/18 08:00:00 PM,17.475,0.0,,,,
1136,08/12/18 09:00:00 PM,17.475,0.0,,,,
1137,08/12/18 10:00:00 PM,17.379,0.0,,,,
1138,08/12/18 11:00:00 PM,17.379,0.0,,,,
1139,08/13/18 12:00:00 AM,17.379,0.0,,,,
1140,08/13/18 01:00:00 AM,17.379,0.0,,,,
1141,08/13/18 02:00:00 AM,17.379,0.0,,,,
1142,08/13/18 03:00:00 AM,17.379,0.0,,,,
1143,08/13/18 04:00:00 AM,17.379,0.0,,,,
1144,08/13/18 05:00:00 AM,17.379,0.0,,,,
1145,08/13/18 06:00:00 AM,17.284,0.0,,,,
1146,08/13/18 07:00:00 AM,17.284,0.0,,,,
1147,08/13/18 08:00:00 AM,17.284,0.0,,,,
1148,08/13/18 09:00:00 AM,17.284,0.0,,,,
1149,08/13/18 10:00:00 AM,17.284,0.0,,,,
1150,08/13/18 11:00:00 AM,17.475,0.0,,,,
1151,08/13/18 12:00:00 PM,22.429,0.0,,,,
1152,08/13/18 12:27:43 PM,,,Logged,,,
1153,08/13/18 12:27:44 PM,,,,Logged,,
1154,08/13/18 12:27:48 PM,,,,,Logged,Logged
