"Plot Title: 20400738"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20400738, SEN S/N: 20400738)","Intensity, Lux (LGR S/N: 20400738, SEN S/N: 20400738)","Coupler Attached (LGR S/N: 20400738)","Host Connected (LGR S/N: 20400738)","Stopped (LGR S/N: 20400738)","End Of File (LGR S/N: 20400738)"
1,06/26/18 02:00:00 PM,23.196,0.0,,,,
2,06/26/18 03:00:00 PM,19.853,150.7,,,,
3,06/26/18 04:00:00 PM,20.615,731.9,,,,
4,06/26/18 05:00:00 PM,9.768,64.6,,,,
5,06/26/18 06:00:00 PM,9.571,43.1,,,,
6,06/26/18 07:00:00 PM,9.373,10.8,,,,
7,06/26/18 08:00:00 PM,9.275,0.0,,,,
8,06/26/18 09:00:00 PM,9.077,0.0,,,,
9,06/26/18 10:00:00 PM,8.779,0.0,,,,
10,06/26/18 11:00:00 PM,8.481,0.0,,,,
11,06/27/18 12:00:00 AM,8.282,0.0,,,,
12,06/27/18 01:00:00 AM,7.983,0.0,,,,
13,06/27/18 02:00:00 AM,7.882,0.0,,,,
14,06/27/18 03:00:00 AM,7.682,0.0,,,,
15,06/27/18 04:00:00 AM,7.582,0.0,,,,
16,06/27/18 05:00:00 AM,7.481,0.0,,,,
17,06/27/18 06:00:00 AM,7.481,0.0,,,,
18,06/27/18 07:00:00 AM,7.582,32.3,,,,
19,06/27/18 08:00:00 AM,7.782,43.1,,,,
20,06/27/18 09:00:00 AM,8.082,118.4,,,,
21,06/27/18 10:00:00 AM,8.481,258.3,,,,
22,06/27/18 11:00:00 AM,8.680,258.3,,,,
23,06/27/18 12:00:00 PM,9.472,462.9,,,,
24,06/27/18 01:00:00 PM,10.161,678.1,,,,
25,06/27/18 02:00:00 PM,9.768,366.0,,,,
26,06/27/18 03:00:00 PM,9.866,269.1,,,,
27,06/27/18 04:00:00 PM,9.866,215.3,,,,
28,06/27/18 05:00:00 PM,9.866,172.2,,,,
29,06/27/18 06:00:00 PM,9.768,161.5,,,,
30,06/27/18 07:00:00 PM,9.571,53.8,,,,
31,06/27/18 08:00:00 PM,9.472,21.5,,,,
32,06/27/18 09:00:00 PM,9.275,0.0,,,,
33,06/27/18 10:00:00 PM,9.077,0.0,,,,
34,06/27/18 11:00:00 PM,8.879,0.0,,,,
35,06/28/18 12:00:00 AM,8.581,0.0,,,,
36,06/28/18 01:00:00 AM,8.481,0.0,,,,
37,06/28/18 02:00:00 AM,8.282,0.0,,,,
38,06/28/18 03:00:00 AM,8.082,0.0,,,,
39,06/28/18 04:00:00 AM,7.983,0.0,,,,
40,06/28/18 05:00:00 AM,7.882,0.0,,,,
41,06/28/18 06:00:00 AM,7.882,0.0,,,,
42,06/28/18 07:00:00 AM,7.983,21.5,,,,
43,06/28/18 08:00:00 AM,8.082,75.3,,,,
44,06/28/18 09:00:00 AM,8.282,183.0,,,,
45,06/28/18 10:00:00 AM,8.481,193.8,,,,
46,06/28/18 11:00:00 AM,8.779,344.4,,,,
47,06/28/18 12:00:00 PM,9.176,462.9,,,,
48,06/28/18 01:00:00 PM,8.978,279.9,,,,
49,06/28/18 02:00:00 PM,9.176,322.9,,,,
50,06/28/18 03:00:00 PM,9.275,409.0,,,,
51,06/28/18 04:00:00 PM,9.077,258.3,,,,
52,06/28/18 05:00:00 PM,9.176,279.9,,,,
53,06/28/18 06:00:00 PM,8.978,86.1,,,,
54,06/28/18 07:00:00 PM,8.978,150.7,,,,
55,06/28/18 08:00:00 PM,8.779,21.5,,,,
56,06/28/18 09:00:00 PM,8.481,0.0,,,,
57,06/28/18 10:00:00 PM,8.282,0.0,,,,
58,06/28/18 11:00:00 PM,8.182,0.0,,,,
59,06/29/18 12:00:00 AM,8.182,0.0,,,,
60,06/29/18 01:00:00 AM,8.082,0.0,,,,
61,06/29/18 02:00:00 AM,7.983,0.0,,,,
62,06/29/18 03:00:00 AM,7.983,0.0,,,,
63,06/29/18 04:00:00 AM,7.882,0.0,,,,
64,06/29/18 05:00:00 AM,7.882,0.0,,,,
65,06/29/18 06:00:00 AM,7.882,0.0,,,,
66,06/29/18 07:00:00 AM,7.983,107.6,,,,
67,06/29/18 08:00:00 AM,8.282,204.5,,,,
68,06/29/18 09:00:00 AM,8.382,183.0,,,,
69,06/29/18 10:00:00 AM,8.581,247.6,,,,
70,06/29/18 11:00:00 AM,8.879,430.6,,,,
71,06/29/18 12:00:00 PM,9.373,613.5,,,,
72,06/29/18 01:00:00 PM,9.669,549.0,,,,
73,06/29/18 02:00:00 PM,9.669,419.8,,,,
74,06/29/18 03:00:00 PM,9.866,495.1,,,,
75,06/29/18 04:00:00 PM,9.669,269.1,,,,
76,06/29/18 05:00:00 PM,9.669,107.6,,,,
77,06/29/18 06:00:00 PM,9.472,96.9,,,,
78,06/29/18 07:00:00 PM,9.373,129.2,,,,
79,06/29/18 08:00:00 PM,9.373,53.8,,,,
80,06/29/18 09:00:00 PM,9.176,0.0,,,,
81,06/29/18 10:00:00 PM,8.978,0.0,,,,
82,06/29/18 11:00:00 PM,8.879,0.0,,,,
83,06/30/18 12:00:00 AM,8.680,0.0,,,,
84,06/30/18 01:00:00 AM,8.382,0.0,,,,
85,06/30/18 02:00:00 AM,8.182,0.0,,,,
86,06/30/18 03:00:00 AM,8.082,0.0,,,,
87,06/30/18 04:00:00 AM,7.983,0.0,,,,
88,06/30/18 05:00:00 AM,7.983,0.0,,,,
89,06/30/18 06:00:00 AM,8.082,0.0,,,,
90,06/30/18 07:00:00 AM,8.082,43.1,,,,
91,06/30/18 08:00:00 AM,8.282,161.5,,,,
92,06/30/18 09:00:00 AM,8.382,118.4,,,,
93,06/30/18 10:00:00 AM,8.581,172.2,,,,
94,06/30/18 11:00:00 AM,8.680,279.9,,,,
95,06/30/18 12:00:00 PM,8.779,139.9,,,,
96,06/30/18 01:00:00 PM,8.680,129.2,,,,
97,06/30/18 02:00:00 PM,8.779,193.8,,,,
98,06/30/18 03:00:00 PM,8.879,355.2,,,,
99,06/30/18 04:00:00 PM,9.176,258.3,,,,
100,06/30/18 05:00:00 PM,9.275,247.6,,,,
101,06/30/18 06:00:00 PM,9.176,118.4,,,,
102,06/30/18 07:00:00 PM,9.077,161.5,,,,
103,06/30/18 08:00:00 PM,8.978,0.0,,,,
104,06/30/18 09:00:00 PM,8.779,0.0,,,,
105,06/30/18 10:00:00 PM,8.680,0.0,,,,
106,06/30/18 11:00:00 PM,8.581,0.0,,,,
107,07/01/18 12:00:00 AM,8.382,0.0,,,,
108,07/01/18 01:00:00 AM,8.282,0.0,,,,
109,07/01/18 02:00:00 AM,8.082,0.0,,,,
110,07/01/18 03:00:00 AM,7.983,0.0,,,,
111,07/01/18 04:00:00 AM,7.782,0.0,,,,
112,07/01/18 05:00:00 AM,7.682,0.0,,,,
113,07/01/18 06:00:00 AM,7.782,21.5,,,,
114,07/01/18 07:00:00 AM,7.882,107.6,,,,
