"Plot Title: 20400747"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20400747, SEN S/N: 20400747)","Intensity, Lux (LGR S/N: 20400747, SEN S/N: 20400747)","Coupler Attached (LGR S/N: 20400747)","Host Connected (LGR S/N: 20400747)","Stopped (LGR S/N: 20400747)","End Of File (LGR S/N: 20400747)"
1,06/26/18 02:00:00 PM,21.664,0.0,,,,
2,06/26/18 03:00:00 PM,17.855,215.3,,,,
3,06/26/18 04:00:00 PM,17.379,6544.5,,,,
4,06/26/18 05:00:00 PM,16.903,5166.7,,,,
5,06/26/18 06:00:00 PM,15.760,5166.7,,,,
6,06/26/18 07:00:00 PM,14.421,4650.0,,,,
7,06/26/18 08:00:00 PM,13.076,2497.2,,,,
8,06/26/18 09:00:00 PM,12.013,333.7,,,,
9,06/26/18 10:00:00 PM,10.944,0.0,,,,
10,06/26/18 11:00:00 PM,10.063,0.0,,,,
11,06/27/18 12:00:00 AM,9.472,0.0,,,,
12,06/27/18 01:00:00 AM,8.978,0.0,,,,
13,06/27/18 02:00:00 AM,8.581,0.0,,,,
14,06/27/18 03:00:00 AM,8.082,0.0,,,,
15,06/27/18 04:00:00 AM,7.983,0.0,,,,
16,06/27/18 05:00:00 AM,7.882,193.8,,,,
17,06/27/18 06:00:00 AM,7.882,2497.2,,,,
18,06/27/18 07:00:00 AM,8.382,6200.0,,,,
19,06/27/18 08:00:00 AM,9.077,9300.1,,,,
20,06/27/18 09:00:00 AM,10.063,13089.0,,,,
21,06/27/18 10:00:00 AM,12.013,26178.0,,,,
22,06/27/18 11:00:00 AM,14.421,82667.2,,,,
23,06/27/18 12:00:00 PM,15.282,38578.0,,,,
24,06/27/18 01:00:00 PM,17.950,57867.0,,,,
25,06/27/18 02:00:00 PM,18.236,35822.5,,,,
26,06/27/18 03:00:00 PM,19.092,31689.1,,,,
27,06/27/18 04:00:00 PM,18.711,11711.2,,,,
28,06/27/18 05:00:00 PM,17.950,15844.5,,,,
29,06/27/18 06:00:00 PM,16.903,17911.2,,,,
30,06/27/18 07:00:00 PM,15.760,6200.0,,,,
31,06/27/18 08:00:00 PM,14.709,4305.6,,,,
32,06/27/18 09:00:00 PM,13.076,549.0,,,,
33,06/27/18 10:00:00 PM,11.819,0.0,,,,
34,06/27/18 11:00:00 PM,11.041,0.0,,,,
35,06/28/18 12:00:00 AM,10.455,0.0,,,,
36,06/28/18 01:00:00 AM,10.063,0.0,,,,
37,06/28/18 02:00:00 AM,9.669,0.0,,,,
38,06/28/18 03:00:00 AM,9.275,0.0,,,,
39,06/28/18 04:00:00 AM,8.779,0.0,,,,
40,06/28/18 05:00:00 AM,8.879,64.6,,,,
41,06/28/18 06:00:00 AM,8.879,1130.2,,,,
42,06/28/18 07:00:00 AM,8.978,2497.2,,,,
43,06/28/18 08:00:00 AM,9.373,6544.5,,,,
44,06/28/18 09:00:00 AM,9.965,10677.8,,,,
45,06/28/18 10:00:00 AM,11.139,24800.2,,,,
46,06/28/18 11:00:00 AM,12.304,22044.6,,,,
47,06/28/18 12:00:00 PM,13.846,49600.3,,,,
48,06/28/18 01:00:00 PM,14.230,38578.0,,,,
49,06/28/18 02:00:00 PM,14.709,34444.7,,,,
50,06/28/18 03:00:00 PM,14.996,22044.6,,,,
51,06/28/18 04:00:00 PM,14.613,22044.6,,,,
52,06/28/18 05:00:00 PM,14.804,21355.7,,,,
53,06/28/18 06:00:00 PM,14.134,3961.1,,,,
54,06/28/18 07:00:00 PM,13.076,7233.4,,,,
55,06/28/18 08:00:00 PM,12.304,3100.0,,,,
56,06/28/18 09:00:00 PM,11.334,387.5,,,,
57,06/28/18 10:00:00 PM,10.651,0.0,,,,
58,06/28/18 11:00:00 PM,10.357,0.0,,,,
59,06/29/18 12:00:00 AM,10.063,0.0,,,,
60,06/29/18 01:00:00 AM,9.768,0.0,,,,
61,06/29/18 02:00:00 AM,9.472,0.0,,,,
62,06/29/18 03:00:00 AM,9.373,0.0,,,,
63,06/29/18 04:00:00 AM,9.176,0.0,,,,
64,06/29/18 05:00:00 AM,9.077,107.6,,,,
65,06/29/18 06:00:00 AM,9.077,409.0,,,,
66,06/29/18 07:00:00 AM,9.373,8266.7,,,,
67,06/29/18 08:00:00 AM,10.357,14466.8,,,,
68,06/29/18 09:00:00 AM,11.041,13777.9,,,,
69,06/29/18 10:00:00 AM,12.690,28933.5,,,,
70,06/29/18 11:00:00 AM,13.461,37200.2,,,,
71,06/29/18 12:00:00 PM,15.091,88178.4,,,,
72,06/29/18 01:00:00 PM,16.046,26178.0,,,,
73,06/29/18 02:00:00 PM,16.713,44089.2,,,,
74,06/29/18 03:00:00 PM,16.999,28933.5,,,,
75,06/29/18 04:00:00 PM,17.284,22044.6,,,,
76,06/29/18 05:00:00 PM,16.903,20666.8,,,,
77,06/29/18 06:00:00 PM,15.569,12400.1,,,,
78,06/29/18 07:00:00 PM,13.654,6200.0,,,,
79,06/29/18 08:00:00 PM,13.076,8611.2,,,,
80,06/29/18 09:00:00 PM,11.139,1173.3,,,,
81,06/29/18 10:00:00 PM,11.236,0.0,,,,
82,06/29/18 11:00:00 PM,11.236,0.0,,,,
83,06/30/18 12:00:00 AM,10.455,0.0,,,,
84,06/30/18 01:00:00 AM,9.866,0.0,,,,
85,06/30/18 02:00:00 AM,9.472,0.0,,,,
86,06/30/18 03:00:00 AM,9.275,0.0,,,,
87,06/30/18 04:00:00 AM,9.077,0.0,,,,
88,06/30/18 05:00:00 AM,9.176,53.8,,,,
89,06/30/18 06:00:00 AM,9.275,1087.2,,,,
90,06/30/18 07:00:00 AM,9.472,4133.4,,,,
91,06/30/18 08:00:00 AM,10.063,11711.2,,,,
92,06/30/18 09:00:00 AM,10.748,5511.1,,,,
93,06/30/18 10:00:00 AM,11.334,12400.1,,,,
94,06/30/18 11:00:00 AM,11.722,12400.1,,,,
95,06/30/18 12:00:00 PM,12.497,13777.9,,,,
96,06/30/18 01:00:00 PM,13.076,20666.8,,,,
97,06/30/18 02:00:00 PM,12.883,13777.9,,,,
98,06/30/18 03:00:00 PM,13.269,19289.0,,,,
99,06/30/18 04:00:00 PM,13.654,20666.8,,,,
100,06/30/18 05:00:00 PM,14.134,15844.5,,,,
101,06/30/18 06:00:00 PM,13.558,5338.9,,,,
102,06/30/18 07:00:00 PM,12.787,3961.1,,,,
103,06/30/18 08:00:00 PM,11.916,2927.8,,,,
104,06/30/18 09:00:00 PM,10.944,430.6,,,,
105,06/30/18 10:00:00 PM,9.965,0.0,,,,
106,06/30/18 11:00:00 PM,9.472,0.0,,,,
107,07/01/18 12:00:00 AM,8.879,0.0,,,,
108,07/01/18 01:00:00 AM,8.581,0.0,,,,
109,07/01/18 02:00:00 AM,8.282,0.0,,,,
110,07/01/18 03:00:00 AM,7.882,0.0,,,,
111,07/01/18 04:00:00 AM,7.481,0.0,,,,
112,07/01/18 05:00:00 AM,7.280,215.3,,,,
113,07/01/18 06:00:00 AM,7.582,2927.8,,,,
114,07/01/18 07:00:00 AM,8.481,4477.8,,,,
115,07/01/18 08:00:00 AM,9.472,10333.4,,,,
116,07/01/18 09:00:00 AM,10.651,13777.9,,,,
117,07/01/18 10:00:00 AM,11.041,7577.8,,,,
118,07/01/18 11:00:00 AM,11.916,34444.7,,,,
119,07/01/18 12:00:00 PM,14.134,22044.6,,,,
120,07/01/18 01:00:00 PM,14.325,23422.4,,,,
121,07/01/18 02:00:00 PM,13.365,18600.1,,,,
122,07/01/18 03:00:00 PM,13.173,33066.9,,,,
123,07/01/18 04:00:00 PM,12.013,13089.0,,,,
124,07/01/18 05:00:00 PM,13.750,22044.6,,,,
125,07/01/18 06:00:00 PM,11.334,12400.1,,,,
126,07/01/18 07:00:00 PM,9.866,5511.1,,,,
127,07/01/18 08:00:00 PM,8.082,1636.1,,,,
128,07/01/18 09:00:00 PM,7.179,279.9,,,,
129,07/01/18 10:00:00 PM,6.877,0.0,,,,
130,07/01/18 11:00:00 PM,7.782,0.0,,,,
131,07/02/18 12:00:00 AM,8.182,0.0,,,,
132,07/02/18 01:00:00 AM,8.182,0.0,,,,
133,07/02/18 02:00:00 AM,8.082,0.0,,,,
134,07/02/18 03:00:00 AM,7.882,0.0,,,,
135,07/02/18 04:00:00 AM,7.280,0.0,,,,
136,07/02/18 05:00:00 AM,7.079,118.4,,,,
137,07/02/18 06:00:00 AM,6.775,1722.2,,,,
138,07/02/18 07:00:00 AM,6.978,4133.4,,,,
139,07/02/18 08:00:00 AM,7.381,10677.8,,,,
140,07/02/18 09:00:00 AM,7.381,8266.7,,,,
141,07/02/18 10:00:00 AM,8.182,9300.1,,,,
142,07/02/18 11:00:00 AM,8.581,8611.2,,,,
143,07/02/18 12:00:00 PM,9.571,35822.5,,,,
144,07/02/18 01:00:00 PM,11.431,37200.2,,,,
145,07/02/18 02:00:00 PM,12.401,8611.2,,,,
146,07/02/18 03:00:00 PM,13.558,17222.3,,,,
147,07/02/18 04:00:00 PM,13.558,12400.1,,,,
148,07/02/18 05:00:00 PM,13.173,16533.4,,,,
149,07/02/18 06:00:00 PM,12.690,5166.7,,,,
150,07/02/18 07:00:00 PM,11.041,979.5,,,,
151,07/02/18 08:00:00 PM,10.357,667.4,,,,
152,07/02/18 09:00:00 PM,9.571,710.4,,,,
153,07/02/18 10:00:00 PM,9.176,0.0,,,,
154,07/02/18 11:00:00 PM,8.879,0.0,,,,
155,07/03/18 12:00:00 AM,8.680,0.0,,,,
156,07/03/18 01:00:00 AM,8.382,0.0,,,,
157,07/03/18 02:00:00 AM,8.282,0.0,,,,
158,07/03/18 03:00:00 AM,8.182,0.0,,,,
159,07/03/18 04:00:00 AM,7.882,0.0,,,,
160,07/03/18 05:00:00 AM,7.782,107.6,,,,
161,07/03/18 06:00:00 AM,7.582,656.6,,,,
162,07/03/18 07:00:00 AM,7.582,3616.7,,,,
163,07/03/18 08:00:00 AM,8.581,7577.8,,,,
164,07/03/18 09:00:00 AM,9.077,8611.2,,,,
165,07/03/18 10:00:00 AM,9.472,9644.5,,,,
166,07/03/18 11:00:00 AM,10.846,19289.0,,,,
167,07/03/18 12:00:00 PM,12.690,28933.5,,,,
168,07/03/18 01:00:00 PM,15.664,37200.2,,,,
169,07/03/18 02:00:00 PM,15.855,57867.0,,,,
170,07/03/18 03:00:00 PM,16.999,14466.8,,,,
171,07/03/18 04:00:00 PM,17.284,10677.8,,,,
172,07/03/18 05:00:00 PM,16.713,12400.1,,,,
173,07/03/18 06:00:00 PM,15.187,6200.0,,,,
174,07/03/18 07:00:00 PM,14.804,2669.5,,,,
175,07/03/18 08:00:00 PM,13.365,839.6,,,,
176,07/03/18 09:00:00 PM,12.304,226.0,,,,
177,07/03/18 10:00:00 PM,11.139,0.0,,,,
178,07/03/18 11:00:00 PM,10.357,0.0,,,,
179,07/04/18 12:00:00 AM,9.571,0.0,,,,
180,07/04/18 01:00:00 AM,8.978,0.0,,,,
181,07/04/18 02:00:00 AM,8.282,0.0,,,,
182,07/04/18 03:00:00 AM,7.882,0.0,,,,
183,07/04/18 04:00:00 AM,7.582,0.0,,,,
184,07/04/18 05:00:00 AM,7.481,107.6,,,,
185,07/04/18 06:00:00 AM,7.179,807.3,,,,
186,07/04/18 07:00:00 AM,7.481,1377.8,,,,
187,07/04/18 08:00:00 AM,8.282,2066.7,,,,
188,07/04/18 09:00:00 AM,10.259,13777.9,,,,
189,07/04/18 10:00:00 AM,12.110,1808.3,,,,
190,07/04/18 11:00:00 AM,14.613,10333.4,,,,
191,07/04/18 12:00:00 PM,16.427,15844.5,,,,
192,07/04/18 01:00:00 PM,18.236,27555.7,,,,
193,07/04/18 02:00:00 PM,17.760,12400.1,,,,
194,07/04/18 03:00:00 PM,19.092,19289.0,,,,
195,07/04/18 04:00:00 PM,18.521,10677.8,,,,
196,07/04/18 05:00:00 PM,18.616,12400.1,,,,
197,07/04/18 06:00:00 PM,17.855,9300.1,,,,
198,07/04/18 07:00:00 PM,16.713,5166.7,,,,
199,07/04/18 08:00:00 PM,15.760,2325.0,,,,
200,07/04/18 09:00:00 PM,14.709,226.0,,,,
201,07/04/18 10:00:00 PM,13.942,0.0,,,,
202,07/04/18 11:00:00 PM,13.461,0.0,,,,
203,07/05/18 12:00:00 AM,12.980,0.0,,,,
204,07/05/18 01:00:00 AM,12.401,0.0,,,,
205,07/05/18 02:00:00 AM,12.110,0.0,,,,
206,07/05/18 03:00:00 AM,11.722,0.0,,,,
207,07/05/18 04:00:00 AM,11.236,0.0,,,,
208,07/05/18 05:00:00 AM,10.651,64.6,,,,
209,07/05/18 06:00:00 AM,10.357,1377.8,,,,
210,07/05/18 07:00:00 AM,10.748,3444.5,,,,
211,07/05/18 08:00:00 AM,11.236,2325.0,,,,
212,07/05/18 09:00:00 AM,12.594,2927.8,,,,
213,07/05/18 10:00:00 AM,14.613,3788.9,,,,
214,07/05/18 11:00:00 AM,17.475,28933.5,,,,
215,07/05/18 12:00:00 PM,20.805,99200.7,,,,
216,07/05/18 01:00:00 PM,22.812,99200.7,,,,
