"Plot Title: sostpro"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Temp)","Intensity, Lux (LGR S/N: 10797073, SEN S/N: 10797073, LBL: Light)","Coupler Attached (LGR S/N: 10797073)","Host Connected (LGR S/N: 10797073)","Stopped (LGR S/N: 10797073)","End Of File (LGR S/N: 10797073)"
104,06/04/18 07:00:00 PM,23.484,0.0,,,,
105,06/04/18 08:00:00 PM,22.908,0.0,,,,
106,06/04/18 09:00:00 PM,22.238,0.0,,,,
107,06/04/18 10:00:00 PM,21.664,0.0,,,,
108,06/04/18 11:00:00 PM,21.091,0.0,,,,
109,06/05/18 12:00:00 AM,20.615,0.0,,,,
110,06/05/18 01:00:00 AM,20.234,0.0,,,,
111,06/05/18 02:00:00 AM,19.853,0.0,,,,
112,06/05/18 03:00:00 AM,19.567,0.0,,,,
113,06/05/18 04:00:00 AM,19.282,0.0,,,,
114,06/05/18 05:00:00 AM,19.092,0.0,,,,
115,06/05/18 06:00:00 AM,18.806,0.0,,,,
116,06/05/18 07:00:00 AM,18.616,0.0,,,,
117,06/05/18 08:00:00 AM,18.521,0.0,,,,
118,06/05/18 09:00:00 AM,18.426,0.0,,,,
119,06/05/18 10:00:00 AM,18.331,0.0,,,,
120,06/05/18 11:00:00 AM,18.236,0.0,,,,
121,06/05/18 12:00:00 PM,18.236,0.0,,,,
122,06/05/18 01:00:00 PM,18.140,0.0,,,,
123,06/05/18 02:00:00 PM,18.140,0.0,,,,
124,06/05/18 03:00:00 PM,18.045,0.0,,,,
125,06/05/18 04:00:00 PM,18.331,0.0,,,,
126,06/05/18 05:00:00 PM,18.426,0.0,,,,
127,06/05/18 06:00:00 PM,18.521,0.0,,,,
128,06/05/18 07:00:00 PM,18.521,0.0,,,,
129,06/05/18 08:00:00 PM,18.521,0.0,,,,
130,06/05/18 09:00:00 PM,18.521,0.0,,,,
131,06/05/18 10:00:00 PM,18.521,0.0,,,,
132,06/05/18 11:00:00 PM,18.426,0.0,,,,
133,06/06/18 12:00:00 AM,18.426,0.0,,,,
134,06/06/18 01:00:00 AM,18.331,0.0,,,,
135,06/06/18 02:00:00 AM,18.331,0.0,,,,
136,06/06/18 03:00:00 AM,18.236,0.0,,,,
137,06/06/18 04:00:00 AM,18.140,0.0,,,,
138,06/06/18 05:00:00 AM,18.045,0.0,,,,
139,06/06/18 06:00:00 AM,18.045,0.0,,,,
140,06/06/18 07:00:00 AM,17.950,0.0,,,,
141,06/06/18 08:00:00 AM,17.950,0.0,,,,
142,06/06/18 09:00:00 AM,17.950,0.0,,,,
143,06/06/18 10:00:00 AM,18.236,10.8,,,,
144,06/06/18 11:00:00 AM,19.662,10.8,,,,
145,06/06/18 12:00:00 PM,20.138,86.1,,,,
146,06/06/18 01:00:00 PM,16.332,602.8,,,,
147,06/06/18 02:00:00 PM,14.996,86.1,,,,
148,06/06/18 03:00:00 PM,16.618,0.0,,,,
149,06/06/18 04:00:00 PM,16.808,2238.9,,,,
150,06/06/18 05:00:00 PM,16.903,1722.2,,,,
151,06/06/18 06:00:00 PM,16.618,688.9,,,,
152,06/06/18 07:00:00 PM,16.141,430.6,,,,
153,06/06/18 08:00:00 PM,15.282,64.6,,,,
154,06/06/18 09:00:00 PM,13.846,10.8,,,,
155,06/06/18 10:00:00 PM,12.594,0.0,,,,
156,06/06/18 11:00:00 PM,11.528,0.0,,,,
157,06/07/18 12:00:00 AM,10.846,0.0,,,,
158,06/07/18 01:00:00 AM,10.161,0.0,,,,
159,06/07/18 02:00:00 AM,10.161,0.0,,,,
160,06/07/18 03:00:00 AM,9.768,0.0,,,,
161,06/07/18 04:00:00 AM,9.275,0.0,,,,
162,06/07/18 05:00:00 AM,9.176,0.0,,,,
163,06/07/18 06:00:00 AM,9.768,75.3,,,,
164,06/07/18 07:00:00 AM,10.651,301.4,,,,
165,06/07/18 08:00:00 AM,11.431,247.6,,,,
166,06/07/18 09:00:00 AM,11.625,236.8,,,,
167,06/07/18 10:00:00 AM,11.916,236.8,,,,
168,06/07/18 11:00:00 AM,12.110,366.0,,,,
169,06/07/18 12:00:00 PM,12.401,462.9,,,,
170,06/07/18 01:00:00 PM,12.594,731.9,,,,
171,06/07/18 02:00:00 PM,12.883,409.0,,,,
172,06/07/18 03:00:00 PM,13.076,710.4,,,,
173,06/07/18 04:00:00 PM,12.980,247.6,,,,
174,06/07/18 05:00:00 PM,13.365,710.4,,,,
175,06/07/18 06:00:00 PM,13.750,807.3,,,,
176,06/07/18 07:00:00 PM,13.654,398.3,,,,
177,06/07/18 08:00:00 PM,13.269,204.5,,,,
178,06/07/18 09:00:00 PM,12.690,0.0,,,,
179,06/07/18 10:00:00 PM,12.013,0.0,,,,
180,06/07/18 11:00:00 PM,11.819,0.0,,,,
181,06/08/18 12:00:00 AM,11.819,0.0,,,,
182,06/08/18 01:00:00 AM,11.819,0.0,,,,
183,06/08/18 02:00:00 AM,11.528,0.0,,,,
184,06/08/18 03:00:00 AM,11.334,0.0,,,,
185,06/08/18 04:00:00 AM,11.236,0.0,,,,
186,06/08/18 05:00:00 AM,11.236,0.0,,,,
187,06/08/18 06:00:00 AM,11.334,32.3,,,,
188,06/08/18 07:00:00 AM,11.334,21.5,,,,
189,06/08/18 08:00:00 AM,11.431,96.9,,,,
190,06/08/18 09:00:00 AM,11.625,86.1,,,,
191,06/08/18 10:00:00 AM,11.625,193.8,,,,
192,06/08/18 11:00:00 AM,11.722,247.6,,,,
193,06/08/18 12:00:00 PM,11.916,366.0,,,,
194,06/08/18 01:00:00 PM,11.819,333.7,,,,
195,06/08/18 02:00:00 PM,11.916,322.9,,,,
196,06/08/18 03:00:00 PM,11.916,193.8,,,,
197,06/08/18 04:00:00 PM,11.431,172.2,,,,
198,06/08/18 05:00:00 PM,10.846,312.2,,,,
199,06/08/18 06:00:00 PM,10.455,247.6,,,,
200,06/08/18 07:00:00 PM,9.965,129.2,,,,
201,06/08/18 08:00:00 PM,10.259,107.6,,,,
202,06/08/18 09:00:00 PM,10.063,0.0,,,,
203,06/08/18 10:00:00 PM,9.965,0.0,,,,
204,06/08/18 11:00:00 PM,9.965,0.0,,,,
205,06/09/18 12:00:00 AM,9.768,0.0,,,,
206,06/09/18 01:00:00 AM,9.571,0.0,,,,
207,06/09/18 02:00:00 AM,9.669,0.0,,,,
208,06/09/18 03:00:00 AM,9.571,0.0,,,,
209,06/09/18 04:00:00 AM,9.571,0.0,,,,
210,06/09/18 05:00:00 AM,9.275,0.0,,,,
211,06/09/18 06:00:00 AM,9.077,21.5,,,,
212,06/09/18 07:00:00 AM,8.978,236.8,,,,
213,06/09/18 08:00:00 AM,9.077,258.3,,,,
214,06/09/18 09:00:00 AM,9.571,861.1,,,,
215,06/09/18 10:00:00 AM,9.965,958.0,,,,
216,06/09/18 11:00:00 AM,9.176,796.5,,,,
217,06/09/18 12:00:00 PM,10.651,3616.7,,,,
218,06/09/18 01:00:00 PM,12.013,3961.1,,,,
219,06/09/18 02:00:00 PM,12.110,3100.0,,,,
220,06/09/18 03:00:00 PM,12.883,2325.0,,,,
