"Plot Title: Hour4"
"#","Date Time, GMT-07:00","Intensity, Lux (LGR S/N: 1266541, SEN S/N: 1266541, LBL: light)","Max: Temperature, °C (LGR S/N: 1266541)","Min: Temperature, °C (LGR S/N: 1266541)","Avg: Temperature, °C (LGR S/N: 1266541)","Coupler Attached (LGR S/N: 1266541)","Host Connected (LGR S/N: 1266541)","Stopped (LGR S/N: 1266541)","End Of File (LGR S/N: 1266541)"
720,06/21/18 11:00:00 AM,1550.0,13.846,13.846,13.846,,,,
721,06/21/18 12:00:00 PM,1280.9,13.654,13.654,13.654,,,,
722,06/21/18 01:00:00 PM,1345.5,13.654,13.654,13.654,,,,
723,06/21/18 02:00:00 PM,2927.8,14.613,14.613,14.613,,,,
724,06/21/18 03:00:00 PM,1894.5,15.282,15.282,15.282,,,,
725,06/21/18 04:00:00 PM,2583.4,15.569,15.569,15.569,,,,
726,06/21/18 05:00:00 PM,1894.5,15.951,15.951,15.951,,,,
727,06/21/18 06:00:00 PM,1108.7,16.046,16.046,16.046,,,,
728,06/21/18 07:00:00 PM,1377.8,16.713,16.713,16.713,,,,
729,06/21/18 08:00:00 PM,2411.1,18.045,18.045,18.045,,,,
730,06/21/18 09:00:00 PM,139.9,14.804,14.804,14.804,,,,
731,06/21/18 10:00:00 PM,0.0,14.325,14.325,14.325,,,,
732,06/21/18 11:00:00 PM,0.0,13.846,13.846,13.846,,,,
733,06/22/18 12:00:00 AM,0.0,13.461,13.461,13.461,,,,
734,06/22/18 01:00:00 AM,0.0,12.980,12.980,12.980,,,,
735,06/22/18 02:00:00 AM,0.0,12.594,12.594,12.594,,,,
736,06/22/18 03:00:00 AM,0.0,12.304,12.304,12.304,,,,
737,06/22/18 04:00:00 AM,0.0,11.625,11.625,11.625,,,,
738,06/22/18 05:00:00 AM,0.0,11.236,11.236,11.236,,,,
739,06/22/18 06:00:00 AM,118.4,10.944,10.944,10.944,,,,
740,06/22/18 07:00:00 AM,312.2,10.944,10.944,10.944,,,,
741,06/22/18 08:00:00 AM,430.6,11.041,11.041,11.041,,,,
742,06/22/18 09:00:00 AM,624.3,11.431,11.431,11.431,,,,
743,06/22/18 10:00:00 AM,549.0,11.236,11.236,11.236,,,,
744,06/22/18 11:00:00 AM,721.2,11.334,11.334,11.334,,,,
745,06/22/18 12:00:00 PM,2238.9,12.497,12.497,12.497,,,,
746,06/22/18 01:00:00 PM,1377.8,12.304,12.304,12.304,,,,
747,06/22/18 02:00:00 PM,1184.0,12.401,12.401,12.401,,,,
748,06/22/18 03:00:00 PM,1270.1,12.594,12.594,12.594,,,,
749,06/22/18 04:00:00 PM,1722.2,13.076,13.076,13.076,,,,
750,06/22/18 05:00:00 PM,559.7,12.787,12.787,12.787,,,,
751,06/22/18 06:00:00 PM,2325.0,13.558,13.558,13.558,,,,
752,06/22/18 07:00:00 PM,753.5,13.173,13.173,13.173,,,,
753,06/22/18 08:00:00 PM,322.9,12.690,12.690,12.690,,,,
754,06/22/18 09:00:00 PM,53.8,12.304,12.304,12.304,,,,
755,06/22/18 10:00:00 PM,0.0,11.916,11.916,11.916,,,,
756,06/22/18 11:00:00 PM,0.0,11.819,11.819,11.819,,,,
757,06/23/18 12:00:00 AM,0.0,11.916,11.916,11.916,,,,
758,06/23/18 01:00:00 AM,0.0,11.528,11.528,11.528,,,,
759,06/23/18 02:00:00 AM,0.0,11.041,11.041,11.041,,,,
760,06/23/18 03:00:00 AM,0.0,10.944,10.944,10.944,,,,
761,06/23/18 04:00:00 AM,0.0,10.944,10.944,10.944,,,,
762,06/23/18 05:00:00 AM,0.0,10.944,10.944,10.944,,,,
763,06/23/18 06:00:00 AM,53.8,11.041,11.041,11.041,,,,
764,06/23/18 07:00:00 AM,322.9,10.944,10.944,10.944,,,,
765,06/23/18 08:00:00 AM,538.2,11.139,11.139,11.139,,,,
766,06/23/18 09:00:00 AM,1022.6,11.334,11.334,11.334,,,,
767,06/23/18 10:00:00 AM,1184.0,11.819,11.819,11.819,,,,
768,06/23/18 11:00:00 AM,2325.0,12.207,12.207,12.207,,,,
769,06/23/18 12:00:00 PM,3616.7,13.076,13.076,13.076,,,,
770,06/23/18 01:00:00 PM,2927.8,14.230,14.230,14.230,,,,
771,06/23/18 02:00:00 PM,2325.0,14.230,14.230,14.230,,,,
772,06/23/18 03:00:00 PM,2669.5,14.134,14.134,14.134,,,,
773,06/23/18 04:00:00 PM,1980.6,14.613,14.613,14.613,,,,
774,06/23/18 05:00:00 PM,1808.3,14.517,14.517,14.517,,,,
775,06/23/18 06:00:00 PM,1808.3,14.421,14.421,14.421,,,,
776,06/23/18 07:00:00 PM,1065.6,14.325,14.325,14.325,,,,
777,06/23/18 08:00:00 PM,312.2,14.038,14.038,14.038,,,,
778,06/23/18 09:00:00 PM,21.5,13.942,13.942,13.942,,,,
779,06/23/18 10:00:00 PM,0.0,13.750,13.750,13.750,,,,
780,06/23/18 11:00:00 PM,0.0,13.654,13.654,13.654,,,,
781,06/24/18 12:00:00 AM,0.0,13.558,13.558,13.558,,,,
782,06/24/18 01:00:00 AM,0.0,12.980,12.980,12.980,,,,
783,06/24/18 02:00:00 AM,0.0,12.304,12.304,12.304,,,,
784,06/24/18 03:00:00 AM,0.0,11.916,11.916,11.916,,,,
785,06/24/18 04:00:00 AM,0.0,11.916,11.916,11.916,,,,
786,06/24/18 05:00:00 AM,161.5,12.304,12.304,12.304,,,,
787,06/24/18 06:00:00 AM,473.6,12.594,12.594,12.594,,,,
788,06/24/18 07:00:00 AM,1173.3,12.980,12.980,12.980,,,,
789,06/24/18 08:00:00 AM,35822.5,13.750,13.750,13.750,,,,
790,06/24/18 09:00:00 AM,6544.5,15.282,15.282,15.282,,,,
791,06/24/18 10:00:00 AM,4477.8,15.378,15.378,15.378,,,,
792,06/24/18 11:00:00 AM,3616.7,17.379,17.379,17.379,,,,
793,06/24/18 12:00:00 PM,3272.2,18.331,18.331,18.331,,,,
794,06/24/18 01:00:00 PM,3272.2,19.567,19.567,19.567,,,,
795,06/24/18 02:00:00 PM,3961.1,20.519,20.519,20.519,,,,
796,06/24/18 03:00:00 PM,5511.1,20.519,20.519,20.519,,,,
797,06/24/18 04:00:00 PM,2583.4,20.043,20.043,20.043,,,,
798,06/24/18 05:00:00 PM,1980.6,18.806,18.806,18.806,,,,
799,06/24/18 06:00:00 PM,1463.9,17.189,17.189,17.189,,,,
800,06/24/18 07:00:00 PM,785.8,16.141,16.141,16.141,,,,
801,06/24/18 08:00:00 PM,258.3,15.760,15.760,15.760,,,,
802,06/24/18 09:00:00 PM,32.3,15.473,15.473,15.473,,,,
803,06/24/18 10:00:00 PM,0.0,13.846,13.846,13.846,,,,
804,06/24/18 11:00:00 PM,0.0,13.558,13.558,13.558,,,,
805,06/25/18 12:00:00 AM,0.0,12.497,12.497,12.497,,,,
806,06/25/18 01:00:00 AM,0.0,11.431,11.431,11.431,,,,
807,06/25/18 02:00:00 AM,0.0,11.236,11.236,11.236,,,,
808,06/25/18 03:00:00 AM,0.0,11.625,11.625,11.625,,,,
809,06/25/18 04:00:00 AM,0.0,11.236,11.236,11.236,,,,
810,06/25/18 05:00:00 AM,0.0,10.553,10.553,10.553,,,,
811,06/25/18 06:00:00 AM,21.5,10.063,10.063,10.063,,,,
812,06/25/18 07:00:00 AM,75.3,9.965,9.965,9.965,,,,
813,06/25/18 08:00:00 AM,484.4,9.866,9.866,9.866,,,,
814,06/25/18 09:00:00 AM,1636.1,10.259,10.259,10.259,,,,
815,06/25/18 10:00:00 AM,3272.2,11.334,11.334,11.334,,,,
816,06/25/18 11:00:00 AM,5511.1,11.236,11.236,11.236,,,,
817,06/25/18 12:00:00 PM,5166.7,12.690,12.690,12.690,,,,
818,06/25/18 01:00:00 PM,5511.1,13.269,13.269,13.269,,,,
819,06/25/18 02:00:00 PM,1980.6,12.690,12.690,12.690,,,,
820,06/25/18 03:00:00 PM,2497.2,13.269,13.269,13.269,,,,
821,06/25/18 04:00:00 PM,4133.4,14.421,14.421,14.421,,,,
822,06/25/18 05:00:00 PM,3444.5,14.996,14.996,14.996,,,,
823,06/25/18 06:00:00 PM,828.8,13.750,13.750,13.750,,,,
824,06/25/18 07:00:00 PM,484.4,11.431,11.431,11.431,,,,
825,06/25/18 08:00:00 PM,247.6,10.846,10.846,10.846,,,,
826,06/25/18 09:00:00 PM,150.7,10.259,10.259,10.259,,,,
827,06/25/18 10:00:00 PM,0.0,10.063,10.063,10.063,,,,
828,06/25/18 11:00:00 PM,0.0,10.161,10.161,10.161,,,,
829,06/26/18 12:00:00 AM,0.0,10.063,10.063,10.063,,,,
830,06/26/18 01:00:00 AM,0.0,9.669,9.669,9.669,,,,
831,06/26/18 02:00:00 AM,0.0,9.472,9.472,9.472,,,,
832,06/26/18 03:00:00 AM,0.0,9.768,9.768,9.768,,,,
833,06/26/18 04:00:00 AM,0.0,9.768,9.768,9.768,,,,
834,06/26/18 05:00:00 AM,0.0,9.669,9.669,9.669,,,,
835,06/26/18 06:00:00 AM,570.5,10.063,10.063,10.063,,,,
836,06/26/18 07:00:00 AM,688.9,10.063,10.063,10.063,,,,
837,06/26/18 08:00:00 AM,409.0,9.866,9.866,9.866,,,,
838,06/26/18 09:00:00 AM,1173.3,10.455,10.455,10.455,,,,
839,06/26/18 10:00:00 AM,1377.8,10.748,10.748,10.748,,,,
840,06/26/18 11:00:00 AM,2411.1,11.916,11.916,11.916,,,,
841,06/26/18 12:00:00 PM,2755.6,13.365,13.365,13.365,,,,
842,06/26/18 01:00:00 PM,2497.2,13.750,13.750,13.750,,,,
843,06/26/18 02:00:00 PM,2755.6,13.942,13.942,13.942,,,,
844,06/26/18 03:00:00 PM,2497.2,12.401,12.401,12.401,,,,
845,06/26/18 04:00:00 PM,1980.6,14.038,14.038,14.038,,,,
846,06/26/18 05:00:00 PM,2583.4,14.517,14.517,14.517,,,,
847,06/26/18 06:00:00 PM,3272.2,17.950,17.950,17.950,,,,
848,06/26/18 07:00:00 PM,4650.0,17.760,17.760,17.760,,,,
849,06/26/18 08:00:00 PM,2755.6,14.325,14.325,14.325,,,,
850,06/26/18 09:00:00 PM,96.9,11.528,11.528,11.528,,,,
851,06/26/18 10:00:00 PM,0.0,10.846,10.846,10.846,,,,
852,06/26/18 11:00:00 PM,0.0,10.455,10.455,10.455,,,,
853,06/27/18 12:00:00 AM,0.0,10.357,10.357,10.357,,,,
854,06/27/18 01:00:00 AM,0.0,9.965,9.965,9.965,,,,
855,06/27/18 02:00:00 AM,0.0,10.161,10.161,10.161,,,,
856,06/27/18 03:00:00 AM,0.0,9.965,9.965,9.965,,,,
857,06/27/18 04:00:00 AM,0.0,10.259,10.259,10.259,,,,
858,06/27/18 05:00:00 AM,10.8,10.063,10.063,10.063,,,,
859,06/27/18 06:00:00 AM,333.7,10.161,10.161,10.161,,,,
860,06/27/18 07:00:00 AM,1216.3,10.651,10.651,10.651,,,,
861,06/27/18 08:00:00 AM,2583.4,11.236,11.236,11.236,,,,
862,06/27/18 09:00:00 AM,7577.8,13.461,13.461,13.461,,,,
863,06/27/18 10:00:00 AM,7233.4,13.654,13.654,13.654,,,,
864,06/27/18 11:00:00 AM,6544.5,14.517,14.517,14.517,,,,
865,06/27/18 12:00:00 PM,5166.7,14.804,14.804,14.804,,,,
866,06/27/18 01:00:00 PM,3961.1,15.760,15.760,15.760,,,,
867,06/27/18 02:00:00 PM,4133.4,16.141,16.141,16.141,,,,
868,06/27/18 03:00:00 PM,3616.7,16.999,16.999,16.999,,,,
869,06/27/18 04:00:00 PM,4477.8,16.999,16.999,16.999,,,,
870,06/27/18 05:00:00 PM,2497.2,16.618,16.618,16.618,,,,
871,06/27/18 06:00:00 PM,2325.0,16.141,16.141,16.141,,,,
872,06/27/18 07:00:00 PM,6200.0,17.665,17.665,17.665,,,,
873,06/27/18 08:00:00 PM,979.5,15.569,15.569,15.569,,,,
874,06/27/18 09:00:00 PM,118.4,13.076,13.076,13.076,,,,
875,06/27/18 10:00:00 PM,0.0,12.497,12.497,12.497,,,,
876,06/27/18 11:00:00 PM,0.0,12.304,12.304,12.304,,,,
877,06/28/18 12:00:00 AM,0.0,12.013,12.013,12.013,,,,
878,06/28/18 01:00:00 AM,0.0,11.819,11.819,11.819,,,,
879,06/28/18 02:00:00 AM,0.0,11.625,11.625,11.625,,,,
880,06/28/18 03:00:00 AM,0.0,10.651,10.651,10.651,,,,
881,06/28/18 04:00:00 AM,0.0,10.259,10.259,10.259,,,,
882,06/28/18 05:00:00 AM,0.0,9.866,9.866,9.866,,,,
883,06/28/18 06:00:00 AM,10.8,9.669,9.669,9.669,,,,
884,06/28/18 07:00:00 AM,75.3,9.571,9.571,9.571,,,,
885,06/28/18 08:00:00 AM,129.2,9.472,9.472,9.472,,,,
886,06/28/18 09:00:00 AM,107.6,9.275,9.275,9.275,,,,
887,06/28/18 10:00:00 AM,172.2,9.472,9.472,9.472,,,,
888,06/28/18 11:00:00 AM,818.1,9.866,9.866,9.866,,,,
889,06/28/18 12:00:00 PM,549.0,10.161,10.161,10.161,,,,
890,06/28/18 01:00:00 PM,387.5,10.259,10.259,10.259,,,,
891,06/28/18 02:00:00 PM,807.3,10.357,10.357,10.357,,,,
892,06/28/18 03:00:00 PM,721.2,10.553,10.553,10.553,,,,
893,06/28/18 04:00:00 PM,430.6,10.455,10.455,10.455,,,,
894,06/28/18 05:00:00 PM,581.3,10.651,10.651,10.651,,,,
895,06/28/18 06:00:00 PM,366.0,10.846,10.846,10.846,,,,
896,06/28/18 07:00:00 PM,333.7,10.651,10.651,10.651,,,,
897,06/28/18 08:00:00 PM,43.1,10.651,10.651,10.651,,,,
898,06/28/18 09:00:00 PM,21.5,10.455,10.455,10.455,,,,
899,06/28/18 10:00:00 PM,0.0,10.259,10.259,10.259,,,,
900,06/28/18 11:00:00 PM,0.0,10.259,10.259,10.259,,,,
901,06/29/18 12:00:00 AM,0.0,10.161,10.161,10.161,,,,
902,06/29/18 01:00:00 AM,0.0,10.161,10.161,10.161,,,,
903,06/29/18 02:00:00 AM,0.0,10.161,10.161,10.161,,,,
904,06/29/18 03:00:00 AM,0.0,10.161,10.161,10.161,,,,
905,06/29/18 04:00:00 AM,0.0,10.259,10.259,10.259,,,,
906,06/29/18 05:00:00 AM,0.0,10.063,10.063,10.063,,,,
907,06/29/18 06:00:00 AM,53.8,9.965,9.965,9.965,,,,
908,06/29/18 07:00:00 AM,344.4,10.063,10.063,10.063,,,,
909,06/29/18 08:00:00 AM,322.9,10.357,10.357,10.357,,,,
910,06/29/18 09:00:00 AM,516.7,10.455,10.455,10.455,,,,
911,06/29/18 10:00:00 AM,1184.0,10.553,10.553,10.553,,,,
912,06/29/18 11:00:00 AM,1259.4,10.846,10.846,10.846,,,,
913,06/29/18 12:00:00 PM,1377.8,11.334,11.334,11.334,,,,
914,06/29/18 01:00:00 PM,688.9,11.139,11.139,11.139,,,,
915,06/29/18 02:00:00 PM,2152.8,11.625,11.625,11.625,,,,
916,06/29/18 03:00:00 PM,979.5,11.916,11.916,11.916,,,,
917,06/29/18 04:00:00 PM,1119.5,11.722,11.722,11.722,,,,
918,06/29/18 05:00:00 PM,785.8,11.722,11.722,11.722,,,,
919,06/29/18 06:00:00 PM,1377.8,12.110,12.110,12.110,,,,
920,06/29/18 07:00:00 PM,592.0,11.722,11.722,11.722,,,,
921,06/29/18 08:00:00 PM,516.7,11.819,11.819,11.819,,,,
922,06/29/18 09:00:00 PM,21.5,11.722,11.722,11.722,,,,
923,06/29/18 10:00:00 PM,0.0,11.722,11.722,11.722,,,,
924,06/29/18 11:00:00 PM,0.0,11.722,11.722,11.722,,,,
925,06/30/18 12:00:00 AM,0.0,11.625,11.625,11.625,,,,
926,06/30/18 01:00:00 AM,0.0,11.625,11.625,11.625,,,,
927,06/30/18 02:00:00 AM,0.0,11.722,11.722,11.722,,,,
928,06/30/18 03:00:00 AM,0.0,11.722,11.722,11.722,,,,
929,06/30/18 04:00:00 AM,0.0,11.722,11.722,11.722,,,,
930,06/30/18 05:00:00 AM,0.0,11.722,11.722,11.722,,,,
931,06/30/18 06:00:00 AM,32.3,11.625,11.625,11.625,,,,
932,06/30/18 07:00:00 AM,161.5,11.625,11.625,11.625,,,,
933,06/30/18 08:00:00 AM,226.0,11.722,11.722,11.722,,,,
934,06/30/18 09:00:00 AM,441.3,11.431,11.431,11.431,,,,
935,06/30/18 10:00:00 AM,549.0,11.528,11.528,11.528,,,,
936,06/30/18 11:00:00 AM,592.0,11.431,11.431,11.431,,,,
937,06/30/18 12:00:00 PM,699.7,11.236,11.236,11.236,,,,
938,06/30/18 01:00:00 PM,419.8,11.236,11.236,11.236,,,,
939,06/30/18 02:00:00 PM,742.7,11.431,11.431,11.431,,,,
940,06/30/18 03:00:00 PM,505.9,11.625,11.625,11.625,,,,
941,06/30/18 04:00:00 PM,409.0,11.819,11.819,11.819,,,,
942,06/30/18 05:00:00 PM,376.7,11.916,11.916,11.916,,,,
943,06/30/18 06:00:00 PM,269.1,11.916,11.916,11.916,,,,
944,06/30/18 07:00:00 PM,258.3,11.722,11.722,11.722,,,,
945,06/30/18 08:00:00 PM,118.4,11.528,11.528,11.528,,,,
946,06/30/18 09:00:00 PM,21.5,11.431,11.431,11.431,,,,
947,06/30/18 10:00:00 PM,0.0,11.334,11.334,11.334,,,,
948,06/30/18 11:00:00 PM,0.0,11.334,11.334,11.334,,,,
949,07/01/18 12:00:00 AM,0.0,11.334,11.334,11.334,,,,
950,07/01/18 01:00:00 AM,0.0,11.334,11.334,11.334,,,,
951,07/01/18 02:00:00 AM,0.0,11.236,11.236,11.236,,,,
952,07/01/18 03:00:00 AM,0.0,11.139,11.139,11.139,,,,
953,07/01/18 04:00:00 AM,0.0,11.041,11.041,11.041,,,,
954,07/01/18 05:00:00 AM,0.0,10.748,10.748,10.748,,,,
955,07/01/18 06:00:00 AM,32.3,10.553,10.553,10.553,,,,
956,07/01/18 07:00:00 AM,129.2,10.553,10.553,10.553,,,,
957,07/01/18 08:00:00 AM,376.7,10.455,10.455,10.455,,,,
958,07/01/18 09:00:00 AM,484.4,10.553,10.553,10.553,,,,
959,07/01/18 10:00:00 AM,387.5,10.455,10.455,10.455,,,,
960,07/01/18 11:00:00 AM,398.3,10.651,10.651,10.651,,,,
961,07/01/18 12:00:00 PM,613.5,11.334,11.334,11.334,,,,
962,07/01/18 01:00:00 PM,1550.0,12.207,12.207,12.207,,,,
963,07/01/18 02:00:00 PM,1636.1,11.916,11.916,11.916,,,,
964,07/01/18 03:00:00 PM,2669.5,13.750,13.750,13.750,,,,
965,07/01/18 04:00:00 PM,1033.3,12.304,12.304,12.304,,,,
966,07/01/18 05:00:00 PM,1463.9,12.207,12.207,12.207,,,,
967,07/01/18 06:00:00 PM,1550.0,12.304,12.304,12.304,,,,
968,07/01/18 07:00:00 PM,290.6,12.883,12.883,12.883,,,,
969,07/01/18 08:00:00 PM,53.8,11.236,11.236,11.236,,,,
970,07/01/18 09:00:00 PM,0.0,10.259,10.259,10.259,,,,
971,07/01/18 10:00:00 PM,0.0,9.669,9.669,9.669,,,,
972,07/01/18 11:00:00 PM,0.0,9.373,9.373,9.373,,,,
973,07/02/18 12:00:00 AM,0.0,9.275,9.275,9.275,,,,
974,07/02/18 01:00:00 AM,0.0,9.275,9.275,9.275,,,,
975,07/02/18 02:00:00 AM,0.0,9.176,9.176,9.176,,,,
976,07/02/18 03:00:00 AM,0.0,8.978,8.978,8.978,,,,
977,07/02/18 04:00:00 AM,0.0,8.680,8.680,8.680,,,,
978,07/02/18 05:00:00 AM,0.0,8.382,8.382,8.382,,,,
979,07/02/18 06:00:00 AM,193.8,8.282,8.282,8.282,,,,
980,07/02/18 07:00:00 AM,387.5,8.382,8.382,8.382,,,,
981,07/02/18 08:00:00 AM,1463.9,8.581,8.581,8.581,,,,
982,07/02/18 09:00:00 AM,2238.9,9.472,9.472,9.472,,,,
983,07/02/18 10:00:00 AM,1377.8,9.176,9.176,9.176,,,,
984,07/02/18 11:00:00 AM,1636.1,9.669,9.669,9.669,,,,
985,07/02/18 12:00:00 PM,2325.0,10.259,10.259,10.259,,,,
986,07/02/18 01:00:00 PM,3788.9,11.334,11.334,11.334,,,,
987,07/02/18 02:00:00 PM,6200.0,12.690,12.690,12.690,,,,
988,07/02/18 03:00:00 PM,3272.2,12.401,12.401,12.401,,,,
989,07/02/18 04:00:00 PM,1894.5,11.236,11.236,11.236,,,,
990,07/02/18 05:00:00 PM,2152.8,11.236,11.236,11.236,,,,
991,07/02/18 06:00:00 PM,2755.6,12.787,12.787,12.787,,,,
992,07/02/18 07:00:00 PM,1636.1,11.334,11.334,11.334,,,,
993,07/02/18 08:00:00 PM,645.8,10.846,10.846,10.846,,,,
994,07/02/18 09:00:00 PM,107.6,10.553,10.553,10.553,,,,
995,07/02/18 10:00:00 PM,0.0,9.669,9.669,9.669,,,,
996,07/02/18 11:00:00 PM,0.0,8.879,8.879,8.879,,,,
997,07/03/18 12:00:00 AM,0.0,8.581,8.581,8.581,,,,
998,07/03/18 01:00:00 AM,0.0,8.382,8.382,8.382,,,,
999,07/03/18 02:00:00 AM,0.0,8.182,8.182,8.182,,,,
1000,07/03/18 03:00:00 AM,0.0,7.983,7.983,7.983,,,,
1001,07/03/18 04:00:00 AM,0.0,7.882,7.882,7.882,,,,
1002,07/03/18 05:00:00 AM,0.0,7.682,7.682,7.682,,,,
1003,07/03/18 06:00:00 AM,215.3,7.782,7.782,7.782,,,,
1004,07/03/18 07:00:00 AM,549.0,8.282,8.282,8.282,,,,
1005,07/03/18 08:00:00 AM,3616.7,9.077,9.077,9.077,,,,
1006,07/03/18 09:00:00 AM,5511.1,11.916,11.916,11.916,,,,
1007,07/03/18 10:00:00 AM,2927.8,11.916,11.916,11.916,,,,
1008,07/03/18 11:00:00 AM,3444.5,11.722,11.722,11.722,,,,
1009,07/03/18 12:00:00 PM,3272.2,11.916,11.916,11.916,,,,
1010,07/03/18 01:00:00 PM,3788.9,12.110,12.110,12.110,,,,
1011,07/03/18 02:00:00 PM,5166.7,13.461,13.461,13.461,,,,
1012,07/03/18 03:00:00 PM,4650.0,14.230,14.230,14.230,,,,
1013,07/03/18 04:00:00 PM,979.5,16.808,16.808,16.808,,,,
1014,07/03/18 05:00:00 PM,1636.1,15.473,15.473,15.473,,,,
1015,07/03/18 06:00:00 PM,2411.1,16.046,16.046,16.046,,,,
1016,07/03/18 07:00:00 PM,6544.5,18.711,18.711,18.711,,,,
1017,07/03/18 08:00:00 PM,2152.8,14.134,14.134,14.134,,,,
1018,07/03/18 09:00:00 PM,161.5,13.269,13.269,13.269,,,,
1019,07/03/18 10:00:00 PM,0.0,12.690,12.690,12.690,,,,
1020,07/03/18 11:00:00 PM,0.0,12.401,12.401,12.401,,,,
1021,07/04/18 12:00:00 AM,0.0,12.401,12.401,12.401,,,,
1022,07/04/18 01:00:00 AM,0.0,12.013,12.013,12.013,,,,
1023,07/04/18 02:00:00 AM,0.0,11.722,11.722,11.722,,,,
1024,07/04/18 03:00:00 AM,0.0,12.013,12.013,12.013,,,,
1025,07/04/18 04:00:00 AM,0.0,12.304,12.304,12.304,,,,
1026,07/04/18 05:00:00 AM,10.8,12.401,12.401,12.401,,,,
1027,07/04/18 06:00:00 AM,204.5,12.497,12.497,12.497,,,,
1028,07/04/18 07:00:00 AM,559.7,12.787,12.787,12.787,,,,
1029,07/04/18 08:00:00 AM,7577.8,13.654,13.654,13.654,,,,
1030,07/04/18 09:00:00 AM,5511.1,16.903,16.903,16.903,,,,
1031,07/04/18 10:00:00 AM,4305.6,17.665,17.665,17.665,,,,
1032,07/04/18 11:00:00 AM,4305.6,19.567,19.567,19.567,,,,
1033,07/04/18 12:00:00 PM,6200.0,20.519,20.519,20.519,,,,
1034,07/04/18 01:00:00 PM,5166.7,20.424,20.424,20.424,,,,
1035,07/04/18 02:00:00 PM,4822.3,22.142,22.142,22.142,,,,
1036,07/04/18 03:00:00 PM,4650.0,23.100,23.100,23.100,,,,
1037,07/04/18 04:00:00 PM,3616.7,19.567,19.567,19.567,,,,
1038,07/04/18 05:00:00 PM,2497.2,18.711,18.711,18.711,,,,
1039,07/04/18 06:00:00 PM,1377.8,18.331,18.331,18.331,,,,
1040,07/04/18 07:00:00 PM,656.6,17.950,17.950,17.950,,,,
1041,07/04/18 08:00:00 PM,86.1,16.713,16.713,16.713,,,,
1042,07/04/18 09:00:00 PM,10.8,15.951,15.951,15.951,,,,
1043,07/04/18 10:00:00 PM,0.0,15.760,15.760,15.760,,,,
1044,07/04/18 11:00:00 PM,0.0,15.951,15.951,15.951,,,,
1045,07/05/18 12:00:00 AM,0.0,16.237,16.237,16.237,,,,
1046,07/05/18 01:00:00 AM,0.0,16.332,16.332,16.332,,,,
1047,07/05/18 02:00:00 AM,0.0,16.237,16.237,16.237,,,,
1048,07/05/18 03:00:00 AM,0.0,16.427,16.427,16.427,,,,
1049,07/05/18 04:00:00 AM,0.0,16.141,16.141,16.141,,,,
1050,07/05/18 05:00:00 AM,0.0,15.951,15.951,15.951,,,,
1051,07/05/18 06:00:00 AM,64.6,15.664,15.664,15.664,,,,
1052,07/05/18 07:00:00 AM,1463.9,15.760,15.760,15.760,,,,
1053,07/05/18 08:00:00 AM,2152.8,16.237,16.237,16.237,,,,
1054,07/05/18 09:00:00 AM,3272.2,18.616,18.616,18.616,,,,
1055,07/05/18 10:00:00 AM,3961.1,17.760,17.760,17.760,,,,
1056,07/05/18 11:00:00 AM,2927.8,19.472,19.472,19.472,,,,
1057,07/05/18 12:00:00 PM,3100.0,21.664,21.664,21.664,,,,
1058,07/05/18 01:00:00 PM,2927.8,23.677,23.677,23.677,,,,
1059,07/05/18 02:00:00 PM,2927.8,24.255,24.255,24.255,,,,
1060,07/05/18 03:00:00 PM,3100.0,25.028,25.028,25.028,,,,
1061,07/05/18 04:00:00 PM,2066.7,24.255,24.255,24.255,,,,
1062,07/05/18 05:00:00 PM,1550.0,23.484,23.484,23.484,,,,
1063,07/05/18 06:00:00 PM,2411.1,24.062,24.062,24.062,,,,
1064,07/05/18 07:00:00 PM,1151.7,22.908,22.908,22.908,,,,
1065,07/05/18 08:00:00 PM,355.2,19.758,19.758,19.758,,,,
1066,07/05/18 09:00:00 PM,21.5,18.140,18.140,18.140,,,,
1067,07/05/18 10:00:00 PM,0.0,17.284,17.284,17.284,,,,
1068,07/05/18 11:00:00 PM,0.0,17.284,17.284,17.284,,,,
1069,07/06/18 12:00:00 AM,0.0,16.903,16.903,16.903,,,,
1070,07/06/18 01:00:00 AM,0.0,16.713,16.713,16.713,,,,
1071,07/06/18 02:00:00 AM,0.0,16.808,16.808,16.808,,,,
1072,07/06/18 03:00:00 AM,0.0,16.523,16.523,16.523,,,,
1073,07/06/18 04:00:00 AM,0.0,16.427,16.427,16.427,,,,
1074,07/06/18 05:00:00 AM,0.0,15.855,15.855,15.855,,,,
1075,07/06/18 06:00:00 AM,441.3,15.282,15.282,15.282,,,,
1076,07/06/18 07:00:00 AM,1463.9,15.760,15.760,15.760,,,,
1077,07/06/18 08:00:00 AM,3272.2,17.189,17.189,17.189,,,,
1078,07/06/18 09:00:00 AM,4994.5,18.426,18.426,18.426,,,,
1079,07/06/18 10:00:00 AM,6200.0,18.711,18.711,18.711,,,,
1080,07/06/18 11:00:00 AM,5511.1,19.472,19.472,19.472,,,,
1081,07/06/18 12:00:00 PM,3788.9,19.377,19.377,19.377,,,,
1082,07/06/18 01:00:00 PM,2238.9,19.187,19.187,19.187,,,,
1083,07/06/18 02:00:00 PM,3272.2,19.853,19.853,19.853,,,,
1084,07/06/18 03:00:00 PM,2238.9,19.948,19.948,19.948,,,,
1085,07/06/18 04:00:00 PM,2411.1,20.805,20.805,20.805,,,,
